config_id,feature_set,scaler,space_type,pca_n_components,algorithm,n_clusters_requested,n_clusters_actual,silhouette_score,davies_bouldin_score,calinski_harabasz_score,cluster_size_min,cluster_size_max,cluster_size_ratio_max,n_singleton_clusters,n_small_clusters,n_rows,n_features_input,n_features_used,n_missing_imputed,explained_variance_ratio_sum,avg_assignment_confidence,min_assignment_confidence,entropy_of_assignment,ranking_score,notes
cfg_0331,with_chaos,identity,pca,6.0,agglomerative,3,3,0.9028585610350306,0.4480643814507175,530.3907543113403,2,409,0.9784688995215312,0,2,418,25,6,0,0.9999861603759491,,,,0.46418511474225077,
cfg_0332,with_chaos,identity,pca,6.0,agglomerative,4,4,0.5488405990401477,0.8095173411860865,522.444273374545,2,328,0.784688995215311,0,2,418,25,6,0,0.9999861603759491,,,,0.20335216015155486,
cfg_0333,with_chaos,identity,pca,6.0,agglomerative,5,5,0.5609400007607769,0.6947541763681104,537.0331384439154,2,328,0.784688995215311,0,2,418,25,6,0,0.9999861603759491,,,,0.26913549440353285,
cfg_0334,with_chaos,identity,pca,6.0,agglomerative,6,6,0.5632356243156671,0.607031618225133,579.9493460041064,2,328,0.784688995215311,0,3,418,25,6,0,0.9999861603759491,,,,0.27699508542452955,
cfg_0335,with_chaos,identity,pca,6.0,agglomerative,7,7,0.5621679737202447,0.4768933192585068,603.9471475531536,1,328,0.784688995215311,2,4,418,25,6,0,0.9999861603759491,,,,0.19973906010083148,
cfg_0336,with_chaos,identity,pca,6.0,agglomerative,8,8,0.543150067637804,0.46845844631232936,645.2859510662845,1,328,0.784688995215311,2,5,418,25,6,0,0.9999861603759491,,,,0.19923845053031908,
cfg_0337,with_chaos,robust,original,,gmm,2,2,0.7532061329531268,0.5447241782818404,190.23853734719037,8,410,0.9808612440191388,0,1,418,25,25,0,,1.0,1.0,2.763102111592855e-11,0.16316796976919698,
cfg_0338,with_chaos,robust,original,,gmm,3,3,0.29967464518081605,1.5803302427711936,138.0219947954669,8,342,0.8181818181818182,0,1,418,25,25,0,,0.9981764070144823,0.7867676454055198,0.006260583533655566,-0.3290823928657301,
cfg_0339,with_chaos,robust,original,,gmm,4,4,0.10191079050375418,1.9645669963756518,111.78645943225747,8,184,0.44019138755980863,0,1,418,25,25,0,,0.9983669104331345,0.8832472835590203,0.007422372317728245,-0.3797190030155417,
cfg_0340,with_chaos,robust,original,,gmm,5,5,0.11292665472371041,1.8511131812788393,92.65870368713067,8,195,0.4665071770334928,0,2,418,25,25,0,,0.9984494734543924,0.8746407182989716,0.006744831725230356,-0.42188917305059903,
cfg_0341,with_chaos,robust,original,,gmm,6,6,0.07805496967535003,2.160672867704133,82.46958376501577,8,123,0.2942583732057416,0,1,418,25,25,0,,0.9961958374566461,0.6414765312909931,0.014455115578078522,-0.34849090464418137,
cfg_0342,with_chaos,robust,original,,gmm,7,7,0.08595796391947048,1.7982521019948545,82.28002508770268,2,136,0.3253588516746411,0,3,418,25,25,0,,0.9957262083734807,0.6552100284258725,0.01296593330527879,-0.3853447496646424,
cfg_0343,with_chaos,robust,original,,gmm,8,8,0.08308758875288429,1.7770221654967848,73.87675795399662,1,133,0.3181818181818182,1,4,418,25,25,0,,0.993882453700674,0.549664689629694,0.01978897543490715,-0.44527648331250497,
cfg_0344,with_chaos,robust,original,,agglomerative,2,2,0.7639204156133684,0.5001975667239857,183.80820921614,7,411,0.9832535885167464,0,1,418,25,25,0,,,,,0.17522916697105798,
cfg_0345,with_chaos,robust,original,,agglomerative,3,3,0.40413460309046156,1.3491908527336933,133.38357143750827,7,377,0.9019138755980861,0,1,418,25,25,0,,,,,-0.23748848415501006,
cfg_0346,with_chaos,robust,original,,agglomerative,4,4,0.37425413847732647,1.0851282391623576,107.51836934361809,1,377,0.9019138755980861,1,2,418,25,25,0,,,,,-0.37054301224179564,
cfg_0347,with_chaos,robust,original,,agglomerative,5,5,0.09286876493628705,1.6863649053336878,95.73459424721412,1,196,0.4688995215311005,1,2,418,25,25,0,,,,,-0.47896498067722354,
cfg_0348,with_chaos,robust,original,,agglomerative,6,6,0.09499545695203604,1.8029397635173454,85.35506641310063,1,181,0.43301435406698563,1,2,418,25,25,0,,,,,-0.45051313822137673,
cfg_0349,with_chaos,robust,original,,agglomerative,7,7,0.08075253209667897,1.7113834656430373,78.32254272156172,1,181,0.43301435406698563,1,3,418,25,25,0,,,,,-0.4775531932541509,
cfg_0350,with_chaos,robust,original,,agglomerative,8,8,0.08668781450843598,1.7021924235899761,72.33919199938553,1,181,0.43301435406698563,1,5,418,25,25,0,,,,,-0.5272237259230148,
cfg_0351,with_chaos,robust,pca,2.0,gmm,2,2,0.7353608434481769,1.2025903767247765,197.89563166899876,31,387,0.9258373205741627,0,0,418,25,2,0,0.5540607933071529,0.9776711818062748,0.5193199545797942,0.05939754242776733,0.23724741551852052,
cfg_0352,with_chaos,robust,pca,2.0,gmm,3,3,0.5036230562018452,1.1389874557347672,272.10547993723344,14,334,0.7990430622009569,0,1,418,25,2,0,0.5540607933071529,0.9353179066934627,0.5139316171974891,0.18815254085354513,0.018379975536706825,
cfg_0353,with_chaos,robust,pca,2.0,gmm,4,4,0.31462461661907737,1.0904354363502717,212.81659649437836,17,253,0.6052631578947368,0,1,418,25,2,0,0.5540607933071529,0.8255051705957515,0.4465042502491734,0.4504877525920271,-0.07469126135144759,
cfg_0354,with_chaos,robust,pca,2.0,gmm,5,5,0.31719969556452016,0.9785762198952964,177.17234913687412,2,209,0.5,0,2,418,25,2,0,0.5540607933071529,0.8392705392316708,0.45137558102905917,0.41119695580845567,-0.06880918399981556,
cfg_0355,with_chaos,robust,pca,2.0,gmm,6,6,0.294864062951258,0.8674715415279688,358.62882835515836,1,189,0.45215311004784686,1,2,418,25,2,0,0.5540607933071529,0.8437317187690115,0.404646774090042,0.4211635899978313,0.0176869758036943,
cfg_0356,with_chaos,robust,pca,2.0,gmm,7,7,0.29296137300054625,0.9318445753487061,372.2286597304393,1,162,0.3875598086124402,1,3,418,25,2,0,0.5540607933071529,0.8335078970183082,0.34125855653549403,0.4715047079652501,0.025341251173798957,
cfg_0357,with_chaos,robust,pca,2.0,gmm,8,8,0.29572706616202593,0.8768750867046715,401.991981130805,1,164,0.3923444976076555,1,4,418,25,2,0,0.5540607933071529,0.8409776877218594,0.37528807208593756,0.45594813623147445,0.03350659412844145,
cfg_0358,with_chaos,robust,pca,2.0,agglomerative,2,2,0.8821789974101549,0.27344436112776577,507.5601217596264,7,411,0.9832535885167464,0,1,418,25,2,0,0.5540607933071529,,,,0.5023986190651187,
cfg_0359,with_chaos,robust,pca,2.0,agglomerative,3,3,0.6608654323907848,0.511704735152623,488.5805307977532,7,385,0.9210526315789473,0,1,418,25,2,0,0.5540607933071529,,,,0.3192312171297872,
cfg_0360,with_chaos,robust,pca,2.0,agglomerative,4,4,0.34127525425399896,0.8371962834014888,439.17539677721527,7,211,0.5047846889952153,0,1,418,25,2,0,0.5540607933071529,,,,0.1611896674373559,
cfg_0361,with_chaos,robust,pca,2.0,agglomerative,5,5,0.34406044530358637,0.7454288579088553,443.0120823098032,2,211,0.5047846889952153,0,2,418,25,2,0,0.5540607933071529,,,,0.13360970436839698,
cfg_0362,with_chaos,robust,pca,2.0,agglomerative,6,6,0.3615284534044299,0.6750899735649885,508.6547544452804,2,211,0.5047846889952153,0,3,418,25,2,0,0.5540607933071529,,,,0.16676115828494506,
cfg_0363,with_chaos,robust,pca,2.0,agglomerative,7,7,0.3594227947694726,0.689465669642159,501.24352196155957,2,211,0.5047846889952153,0,4,418,25,2,0,0.5540607933071529,,,,0.13719089560827305,
cfg_0364,with_chaos,robust,pca,2.0,agglomerative,8,8,0.32886424294513517,0.7332227646999736,507.5080634334404,2,168,0.4019138755980861,0,4,418,25,2,0,0.5540607933071529,,,,0.17696714152564183,
cfg_0365,with_chaos,robust,pca,3.0,gmm,2,2,0.6105288703228601,1.447966238921265,127.41810917101206,42,376,0.8995215311004785,0,0,418,25,3,0,0.6345317999743769,0.9798592222387771,0.5117844224948643,0.05942250434439476,0.053340404144476605,
cfg_0366,with_chaos,robust,pca,3.0,gmm,3,3,0.3707625875401551,1.4304254556728513,201.18229982651573,14,319,0.7631578947368421,0,1,418,25,3,0,0.6345317999743769,0.9388206421989632,0.5023155961566736,0.1709160589158631,-0.17530311411551774,
cfg_0367,with_chaos,robust,pca,3.0,gmm,4,4,0.2790540906483799,1.342093683888988,146.325347327002,2,290,0.69377990430622,0,2,418,25,3,0,0.6345317999743769,0.9221992817675653,0.4998813757697471,0.2015272338850433,-0.3004194401023724,
cfg_0368,with_chaos,robust,pca,3.0,gmm,5,5,0.2664469119656701,1.1263806322460472,128.70139449127538,2,179,0.42822966507177035,0,1,418,25,3,0,0.6345317999743769,0.889700286072383,0.39085578876905624,0.3000677561924168,-0.07049504023157496,
cfg_0369,with_chaos,robust,pca,3.0,gmm,6,6,0.2861084170226898,1.0721227750845095,277.7704291182753,2,178,0.4258373205741627,0,2,418,25,3,0,0.6345317999743769,0.8975492452616384,0.3353882065945878,0.3089829943156704,-0.0002911148816652914,
cfg_0370,with_chaos,robust,pca,3.0,gmm,7,7,0.2842119643640495,1.0255187416070866,262.23467601122223,2,178,0.4258373205741627,0,3,418,25,3,0,0.6345317999743769,0.8994441790196789,0.34757782884896826,0.3017047594052288,-0.03293741897790353,
cfg_0371,with_chaos,robust,pca,3.0,gmm,8,8,0.2580805497235097,1.015253343082873,206.7203383526638,2,160,0.3827751196172249,0,4,418,25,3,0,0.6345317999743769,0.8800753610274504,0.37036641264007536,0.3604079473188033,-0.08808023669701368,
cfg_0372,with_chaos,robust,pca,3.0,agglomerative,2,2,0.8534350666566057,0.3076461666662473,385.21494968131714,7,411,0.9832535885167464,0,1,418,25,3,0,0.6345317999743769,,,,0.40173558511549967,
cfg_0373,with_chaos,robust,pca,3.0,agglomerative,3,3,0.30246210310029953,0.9946575789352892,309.07884281482575,7,220,0.5263157894736842,0,1,418,25,3,0,0.6345317999743769,,,,-0.006393357520570422,
cfg_0374,with_chaos,robust,pca,3.0,agglomerative,4,4,0.31295202645643033,0.8372907685053802,313.1594100341836,2,220,0.5263157894736842,0,2,418,25,3,0,0.6345317999743769,,,,-0.022180470463273955,
cfg_0375,with_chaos,robust,pca,3.0,agglomerative,5,5,0.33683998099738316,0.8843575633738924,321.46654195388805,2,220,0.5263157894736842,0,2,418,25,3,0,0.6345317999743769,,,,0.02984931358190135,
cfg_0376,with_chaos,robust,pca,3.0,agglomerative,6,6,0.335125209751585,0.840048065090293,324.90400140031807,2,220,0.5263157894736842,0,3,418,25,3,0,0.6345317999743769,,,,0.006072119125973302,
cfg_0377,with_chaos,robust,pca,3.0,agglomerative,7,7,0.3496686359368575,0.7939446921531587,319.5493119776275,2,220,0.5263157894736842,0,4,418,25,3,0,0.6345317999743769,,,,0.00253653951583796,
cfg_0378,with_chaos,robust,pca,3.0,agglomerative,8,8,0.3494974958812426,0.7547237299131648,315.08064949911005,2,220,0.5263157894736842,0,5,418,25,3,0,0.6345317999743769,,,,-0.010808854515603927,
cfg_0379,with_chaos,robust,pca,4.0,gmm,2,2,0.5483436953204643,1.2938520589613804,122.93588747930177,35,383,0.916267942583732,0,0,418,25,4,0,0.6950579274759603,0.9821574910390375,0.5331049882776747,0.06566587046145832,0.0013542221936566623,
cfg_0380,with_chaos,robust,pca,4.0,gmm,3,3,0.28894013504249555,1.628930897739776,170.63472576702077,14,297,0.7105263157894737,0,1,418,25,4,0,0.6950579274759603,0.9373201421813852,0.49996633631191484,0.16948417798360843,-0.27469638743872066,
cfg_0381,with_chaos,robust,pca,4.0,gmm,4,4,0.24403838394453414,1.4036072661749317,150.48073236449952,2,278,0.6650717703349283,0,2,418,25,4,0,0.6950579274759603,0.9303767757120367,0.5032668337654804,0.18041722852195607,-0.3271933126939621,
cfg_0382,with_chaos,robust,pca,4.0,gmm,5,5,0.14602533503218115,1.4512097419198648,105.5469371782826,2,171,0.4090909090909091,0,2,418,25,4,0,0.6950579274759603,0.8828173352770649,0.42383503165685454,0.2975111159667671,-0.2984126907138418,
cfg_0383,with_chaos,robust,pca,4.0,gmm,6,6,0.1573760594736614,1.4858184581651726,91.27181336455035,2,142,0.3397129186602871,0,1,418,25,4,0,0.6950579274759603,0.8762378742452442,0.3590484947389685,0.3294934390221061,-0.19494367577847985,
cfg_0384,with_chaos,robust,pca,4.0,gmm,7,7,0.20146309315873617,1.2130669133013783,148.3447513736754,2,158,0.37799043062200954,0,3,418,25,4,0,0.6950579274759603,0.893171753889304,0.4125605589779162,0.28199698150571884,-0.17996545094861463,
cfg_0385,with_chaos,robust,pca,4.0,gmm,8,8,0.11456726651652546,1.3647049678818823,147.1036379867695,2,142,0.3397129186602871,0,3,418,25,4,0,0.6950579274759603,0.880440868459163,0.4096601778235192,0.31783068611349524,-0.2530313129646129,
cfg_0386,with_chaos,robust,pca,4.0,agglomerative,2,2,0.8333835724576181,0.3508864391860702,325.55532630553404,7,411,0.9832535885167464,0,1,418,25,4,0,0.6950579274759603,,,,0.3429882622593651,
cfg_0387,with_chaos,robust,pca,4.0,agglomerative,3,3,0.5222967466006514,0.8411207629113647,265.81642598408934,7,380,0.9090909090909091,0,1,418,25,4,0,0.6950579274759603,,,,0.019230420777266374,
cfg_0388,with_chaos,robust,pca,4.0,agglomerative,4,4,0.20686623250689196,1.2048717819499977,229.4920888947077,7,219,0.5239234449760766,0,1,418,25,4,0,0.6950579274759603,,,,-0.14823372110521765,
cfg_0389,with_chaos,robust,pca,4.0,agglomerative,5,5,0.21116743564775858,0.9905260967417805,217.5601305802058,1,219,0.5239234449760766,1,2,418,25,4,0,0.6950579274759603,,,,-0.22623392388740537,
cfg_0390,with_chaos,robust,pca,4.0,agglomerative,6,6,0.22103988372298233,0.9834700471667847,208.86549910880368,1,213,0.5095693779904307,1,3,418,25,4,0,0.6950579274759603,,,,-0.2330005837030412,
cfg_0391,with_chaos,robust,pca,4.0,agglomerative,7,7,0.23050805003806454,0.9587689957480178,211.11520377147312,1,161,0.38516746411483255,1,3,418,25,4,0,0.6950579274759603,,,,-0.12815181683954702,
cfg_0392,with_chaos,robust,pca,4.0,agglomerative,8,8,0.2308662977884344,0.8915974523166803,203.14271029208342,1,161,0.38516746411483255,1,4,418,25,4,0,0.6950579274759603,,,,-0.13907866312304015,
cfg_0393,with_chaos,robust,pca,5.0,gmm,2,2,0.6204814241150574,1.5152329775274995,118.53161117596828,33,385,0.9210526315789473,0,0,418,25,5,0,0.7358389544162957,0.9870819976599876,0.6136047914596454,0.03418945451890411,0.038461029567536276,
cfg_0394,with_chaos,robust,pca,5.0,gmm,3,3,0.3524630585007511,1.4737985760170025,93.23550464503317,39,312,0.7464114832535885,0,0,418,25,5,0,0.7358389544162957,0.9474333259647997,0.39667265884259023,0.14618741107942088,-0.15048589012566585,
cfg_0395,with_chaos,robust,pca,5.0,gmm,4,4,0.1963880054805895,1.472281794461487,114.93110639156582,2,232,0.5550239234449761,0,2,418,25,5,0,0.7358389544162957,0.9352997924749724,0.5032786607818783,0.16167370740895395,-0.3487344908778055,
cfg_0396,with_chaos,robust,pca,5.0,gmm,5,5,0.1886399975941403,1.3200457980851144,128.20421044520145,2,180,0.430622009569378,0,2,418,25,5,0,0.7358389544162957,0.9244278882115046,0.36109397128256926,0.2064614859937276,-0.23620596097795127,
cfg_0397,with_chaos,robust,pca,5.0,gmm,6,6,0.20234750046760722,1.2889080121046765,173.1067528497249,2,217,0.5191387559808612,0,3,418,25,5,0,0.7358389544162957,0.9171319908034529,0.4492877321395523,0.21352704534715436,-0.2678246167340503,
cfg_0398,with_chaos,robust,pca,5.0,gmm,7,7,0.15476166973822764,1.3375164170850933,130.51123154914637,3,154,0.3684210526315789,0,3,418,25,5,0,0.7358389544162957,0.9210706377095609,0.466433029218445,0.21189407687655631,-0.24867178721406408,
cfg_0399,with_chaos,robust,pca,5.0,gmm,8,8,0.12337918109913092,1.655504647204257,135.19187419115485,2,141,0.3373205741626794,0,3,418,25,5,0,0.7358389544162957,0.9101392326166732,0.3737993026852897,0.25034531991029674,-0.289263909397913,
cfg_0400,with_chaos,robust,pca,5.0,agglomerative,2,2,0.823824888276511,0.3825570503642433,296.09456812762727,7,411,0.9832535885167464,0,1,418,25,5,0,0.7358389544162957,,,,0.312912674327292,
cfg_0401,with_chaos,robust,pca,5.0,agglomerative,3,3,0.23236002997398492,1.353934596541093,216.47218086961158,7,261,0.6244019138755981,0,1,418,25,5,0,0.7358389544162957,,,,-0.2254824351787063,
cfg_0402,with_chaos,robust,pca,5.0,agglomerative,4,4,0.22906932863470897,1.0600060137793161,189.31856224771087,1,261,0.6244019138755981,1,2,418,25,5,0,0.7358389544162957,,,,-0.3285788280893427,
cfg_0403,with_chaos,robust,pca,5.0,agglomerative,5,5,0.15257899693950816,1.1723523673891112,171.4774746787064,1,149,0.35645933014354064,1,2,418,25,5,0,0.7358389544162957,,,,-0.2512395966638119,
cfg_0404,with_chaos,robust,pca,5.0,agglomerative,6,6,0.17931631325878813,1.2187045990502539,165.4304706295548,1,136,0.3253588516746411,1,2,418,25,5,0,0.7358389544162957,,,,-0.18860285744468144,
cfg_0405,with_chaos,robust,pca,5.0,agglomerative,7,7,0.18179342165664156,1.1355426055397615,161.43602889396507,1,131,0.3133971291866029,1,3,418,25,5,0,0.7358389544162957,,,,-0.1924178351031958,
cfg_0406,with_chaos,robust,pca,5.0,agglomerative,8,8,0.1927944773702166,1.088025144658923,157.52785247475464,1,131,0.3133971291866029,1,3,418,25,5,0,0.7358389544162957,,,,-0.15565050560743446,
cfg_0407,with_chaos,robust,pca,6.0,gmm,2,2,0.5699002004599898,1.6158014614482328,102.58647666320485,38,380,0.9090909090909091,0,0,418,25,6,0,0.7747332834724456,0.9862240285305914,0.5109361806743214,0.033922191940310896,-0.0286312607706119,
cfg_0408,with_chaos,robust,pca,6.0,gmm,3,3,0.4849985110718237,1.4012739213515226,69.26594388202362,2,365,0.8732057416267942,0,1,418,25,6,0,0.7747332834724456,0.9828839514948451,0.5149789203440396,0.050976898877647364,-0.18462382070045558,
cfg_0409,with_chaos,robust,pca,6.0,gmm,4,4,0.1653451599074072,1.5891318922109572,114.33232063205232,13,201,0.48086124401913877,0,1,418,25,6,0,0.7747332834724456,0.9293423003546323,0.5033619464680947,0.17272517683749983,-0.2839747212122002,
cfg_0410,with_chaos,robust,pca,6.0,gmm,5,5,0.17189974802138483,1.4888522437042542,146.51962088359812,3,209,0.5,0,2,418,25,6,0,0.7747332834724456,0.9281198214161192,0.3597776110646943,0.17763196631819916,-0.3006090149991602,
cfg_0411,with_chaos,robust,pca,6.0,gmm,6,6,0.15955349124552623,1.5544877088493143,126.65148715541648,3,158,0.37799043062200954,0,2,418,25,6,0,0.7747332834724456,0.9344199171516359,0.49353360407134816,0.17370591045335168,-0.2518305878629379,
cfg_0412,with_chaos,robust,pca,6.0,gmm,7,7,0.15689849545916018,1.452908383245674,130.23884969724202,1,155,0.3708133971291866,1,3,418,25,6,0,0.7747332834724456,0.9306050507584084,0.4439033062013241,0.1852842354921523,-0.306488554093589,
cfg_0413,with_chaos,robust,pca,6.0,gmm,8,8,0.15398298422307352,1.363614549502433,122.04090034014992,1,154,0.3684210526315789,1,4,418,25,6,0,0.7747332834724456,0.9286182263323299,0.3822823399415145,0.18702131367077074,-0.31659730909433303,
cfg_0414,with_chaos,robust,pca,6.0,agglomerative,2,2,0.8145373003924758,0.3978560110641752,271.78264462989705,7,411,0.9832535885167464,0,1,418,25,6,0,0.7747332834724456,,,,0.2881730605769153,
cfg_0415,with_chaos,robust,pca,6.0,agglomerative,3,3,0.5122357990648327,1.0077263894562896,210.84218518574085,7,382,0.9138755980861244,0,1,418,25,6,0,0.7747332834724456,,,,-0.04618213007325313,
cfg_0416,with_chaos,robust,pca,6.0,agglomerative,4,4,0.47960528379745554,0.7854555264047619,175.83484848610405,1,382,0.9138755980861244,1,2,418,25,6,0,0.7747332834724456,,,,-0.19271636845965096,
cfg_0417,with_chaos,robust,pca,6.0,agglomerative,5,5,0.158220045432552,1.1451173827226426,165.44623444766137,1,241,0.5765550239234449,1,2,418,25,6,0,0.7747332834724456,,,,-0.35524417747542825,
cfg_0418,with_chaos,robust,pca,6.0,agglomerative,6,6,0.15840959059023052,1.348705108845838,152.28637854000377,1,165,0.39473684210526316,1,2,418,25,6,0,0.7747332834724456,,,,-0.269168183435749,
cfg_0419,with_chaos,robust,pca,6.0,agglomerative,7,7,0.15884371869106567,1.276061282111767,145.56216188105287,1,160,0.3827751196172249,1,3,418,25,6,0,0.7747332834724456,,,,-0.27796233283422367,
cfg_0420,with_chaos,robust,pca,6.0,agglomerative,8,8,0.1678365779916343,1.2084547785981714,138.2847627393777,1,160,0.3827751196172249,1,4,418,25,6,0,0.7747332834724456,,,,-0.2798131177774486,
cfg_0421,with_chaos,quantile,original,,gmm,2,2,0.23334436205590828,1.8589384607224493,71.87811885290492,78,340,0.8133971291866029,0,0,418,25,25,0,,0.9999999999999418,0.9999999999776819,2.8932455678519273e-11,-0.3674072331249838,
cfg_0422,with_chaos,quantile,original,,gmm,3,3,0.1296503946561843,2.1388963424396064,65.96370137198024,78,190,0.45454545454545453,0,0,418,25,25,0,,0.9980971711648714,0.8732837718699359,0.008888847793003573,-0.33313956215262586,
cfg_0423,with_chaos,quantile,original,,gmm,4,4,0.11271192070932283,2.329768615713952,48.76068780306251,39,182,0.4354066985645933,0,0,418,25,25,0,,0.9968516975704385,0.5749575449865217,0.009603208424864694,-0.3760181330261042,
cfg_0424,with_chaos,quantile,original,,gmm,5,5,0.08439960809874786,2.5782075031080587,43.69099013824613,34,122,0.291866028708134,0,0,418,25,25,0,,0.9974047088120132,0.8228880878637497,0.01117947504039265,-0.36925776394415033,
cfg_0425,with_chaos,quantile,original,,gmm,6,6,0.09772714394412825,2.272001388300098,42.644217532305646,17,99,0.23684210526315788,0,1,418,25,25,0,,0.9967450873371174,0.70278024140244,0.01275021648918585,-0.33719771239828633,
cfg_0426,with_chaos,quantile,original,,gmm,7,7,0.09312600886460673,2.221870171710663,38.498683808158766,17,93,0.22248803827751196,0,1,418,25,25,0,,0.9987213744080367,0.9245706490919436,0.006190325261764258,-0.32291495755333927,
cfg_0427,with_chaos,quantile,original,,gmm,8,8,0.09863054972936919,2.1389336650838073,37.27520362593163,18,91,0.21770334928229665,0,2,418,25,25,0,,0.9992719034358497,0.9528800513077438,0.003951643269067204,-0.336512941242412,
cfg_0428,with_chaos,quantile,original,,agglomerative,2,2,0.2205215734789021,1.8725016693823222,64.49666607582267,72,346,0.8277511961722488,0,0,418,25,25,0,,,,,-0.3933158171270089,
cfg_0429,with_chaos,quantile,original,,agglomerative,3,3,0.11337599409422014,2.35108984042729,57.14699455034392,72,196,0.4688995215311005,0,0,418,25,25,0,,,,,-0.39040095059632296,
cfg_0430,with_chaos,quantile,original,,agglomerative,4,4,0.11837800620274752,2.160314138181584,48.67709181724395,21,175,0.41866028708133973,0,0,418,25,25,0,,,,,-0.3388949156158955,
cfg_0431,with_chaos,quantile,original,,agglomerative,5,5,0.0809960830723052,2.2523243480038095,43.08469964938236,21,150,0.3588516746411483,0,0,418,25,25,0,,,,,-0.3620055942840425,
cfg_0432,with_chaos,quantile,original,,agglomerative,6,6,0.08520324629233557,2.1867990626151244,39.81041236242024,21,108,0.2583732057416268,0,0,418,25,25,0,,,,,-0.3004150600884269,
cfg_0433,with_chaos,quantile,original,,agglomerative,7,7,0.09168015159242329,2.145092182842794,37.10591354096952,12,108,0.2583732057416268,0,1,418,25,25,0,,,,,-0.33258907955895706,
cfg_0434,with_chaos,quantile,original,,agglomerative,8,8,0.08231968782055891,2.1709879762182718,34.86583827243315,12,108,0.2583732057416268,0,1,418,25,25,0,,,,,-0.34135840005885953,
cfg_0435,with_chaos,quantile,pca,2.0,gmm,2,2,0.5017119135110838,0.8381456746218985,262.1465118636327,77,341,0.8157894736842105,0,0,418,25,2,0,0.3485873960736579,0.9988143980863784,0.8271907511582689,0.004201433165160889,0.14368511511272514,
cfg_0436,with_chaos,quantile,pca,2.0,gmm,3,3,0.38185551856458255,0.8919451381972151,304.66065254927776,77,187,0.4473684210526316,0,0,418,25,2,0,0.3485873960736579,0.8570766115112388,0.5026209374433942,0.31632570145052047,0.22406500022523493,
cfg_0437,with_chaos,quantile,pca,2.0,gmm,4,4,0.35811637586956674,1.779824080701176,208.7788163122394,21,185,0.44258373205741625,0,0,418,25,2,0,0.3485873960736579,0.8206972968234884,0.501103022028133,0.38695025062704075,0.02882185487416669,
cfg_0438,with_chaos,quantile,pca,2.0,gmm,5,5,0.3550515885394767,1.6267459062765461,234.4889968267562,19,185,0.44258373205741625,0,1,418,25,2,0,0.3485873960736579,0.790748904781832,0.4422551302628105,0.48142328213293095,0.00078401415829224,
cfg_0439,with_chaos,quantile,pca,2.0,gmm,6,6,0.3569687595248161,0.8890272780711435,272.60070505195813,13,183,0.43779904306220097,0,1,418,25,2,0,0.3485873960736579,0.7835027096129672,0.37862842367705646,0.4984714055293674,0.13673849596545945,
cfg_0440,with_chaos,quantile,pca,2.0,gmm,7,7,0.37557784218855106,0.8200669195244282,352.5782588615564,11,146,0.3492822966507177,0,1,418,25,2,0,0.3485873960736579,0.8403866439695972,0.4115595702918795,0.4026284648156788,0.2601236886207819,
cfg_0441,with_chaos,quantile,pca,2.0,gmm,8,8,0.2740676914870798,0.9183104324747214,296.49471957124837,13,153,0.3660287081339713,0,1,418,25,2,0,0.3485873960736579,0.7305485792970194,0.34533789691054106,0.6247560216236947,0.1113596197240761,
cfg_0442,with_chaos,quantile,pca,2.0,agglomerative,2,2,0.5013028007364193,0.8467628900776566,259.6050890248855,77,341,0.8157894736842105,0,0,418,25,2,0,0.3485873960736579,,,,0.1407028167250533,
cfg_0443,with_chaos,quantile,pca,2.0,agglomerative,3,3,0.41658728775651677,0.7992260162289838,336.956030708805,77,201,0.48086124401913877,0,0,418,25,2,0,0.3485873960736579,,,,0.2724582798125919,
cfg_0444,with_chaos,quantile,pca,2.0,agglomerative,4,4,0.41586685014696134,0.7824986965785552,313.0221521754963,27,201,0.48086124401913877,0,0,418,25,2,0,0.3485873960736579,,,,0.2608650828039752,
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,5,0.36790344052130663,0.8668927917121458,324.02284106452214,27,144,0.3444976076555024,0,0,418,25,2,0,0.3485873960736579,,,,0.27561088383251575,
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,6,0.38154779374759895,0.7945034314600358,325.7522513777582,10,144,0.3444976076555024,0,1,418,25,2,0,0.3485873960736579,,,,0.25008672542576443,
cfg_0447,with_chaos,quantile,pca,2.0,agglomerative,7,7,0.33968088073077213,0.82857582080399,341.35335534193143,10,144,0.3444976076555024,0,1,418,25,2,0,0.3485873960736579,,,,0.2192875351662629,
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,8,0.35756096537080784,0.8221570661444291,357.881022450207,10,101,0.24162679425837322,0,1,418,25,2,0,0.3485873960736579,,,,0.30392123186757686,
cfg_0449,with_chaos,quantile,pca,3.0,gmm,2,2,0.44138643770032326,1.0271901101907392,195.73473806670995,78,340,0.8133971291866029,0,0,418,25,3,0,0.4597754868156484,0.9999999999294417,0.9999999772626007,1.3887872423638756e-09,0.02224675983817298,
cfg_0450,with_chaos,quantile,pca,3.0,gmm,3,3,0.3550954677135663,1.0756042536611352,220.63079257784722,78,180,0.430622009569378,0,0,418,25,3,0,0.4597754868156484,0.9220623395569727,0.5177925172363628,0.1854915976185363,0.13441986968698377,
