run_id,model_name,series_id,ticker,market,horizon,fold_id,n_obs,mae,mse,rmse,directional_accuracy
forecasting_benchmark_v2,chaotic_esn,RU:RASP,RASP,RU,20,1,486,0.06357308118036299,0.006548556384523229,0.08092315110352061,0.49176954732510286
forecasting_benchmark_v2,chaotic_esn,RU:RASP,RASP,RU,20,2,486,0.12373928539440888,0.0272869797263226,0.16518771057897316,0.5390946502057613
forecasting_benchmark_v2,chaotic_esn,RU:RASP,RASP,RU,20,3,486,0.0774450501530363,0.01185576628877003,0.10888418750567058,0.5534979423868313
forecasting_benchmark_v2,transient_chaotic_esn,RU:RASP,RASP,RU,20,1,486,0.059810449578884095,0.005980104950135028,0.07733113829587036,0.5288065843621399
forecasting_benchmark_v2,transient_chaotic_esn,RU:RASP,RASP,RU,20,2,486,0.12173928709269516,0.0267934834033697,0.16368715100266637,0.5823045267489712
forecasting_benchmark_v2,transient_chaotic_esn,RU:RASP,RASP,RU,20,3,486,0.07794843257527434,0.011917388462729342,0.1091667919411821,0.5432098765432098
forecasting_benchmark_v2,vanilla_mlp,RU:RASP,RASP,RU,20,1,486,0.06033512437399854,0.006169194253142376,0.07854421845777304,0.522633744855967
forecasting_benchmark_v2,vanilla_mlp,RU:RASP,RASP,RU,20,2,486,0.1348401113540775,0.030067122555384254,0.1733987386210876,0.4897119341563786
forecasting_benchmark_v2,vanilla_mlp,RU:RASP,RASP,RU,20,3,486,0.07640594086760333,0.01169937527417636,0.10816365042922858,0.5555555555555556
forecasting_benchmark_v2,chaotic_mlp,RU:RASP,RASP,RU,20,1,486,0.06249300862451957,0.006556265732711706,0.08097077085412802,0.522633744855967
forecasting_benchmark_v2,chaotic_mlp,RU:RASP,RASP,RU,20,2,486,0.1256417011831257,0.027394896603994624,0.16551403748321356,0.6111111111111112
forecasting_benchmark_v2,chaotic_mlp,RU:RASP,RASP,RU,20,3,486,0.07671670480518153,0.01163355784464495,0.1078589720173753,0.48559670781893005
forecasting_benchmark_v2,chaotic_logistic_net,RU:RASP,RASP,RU,20,1,486,0.10232342465955904,0.014267347123405829,0.11944600086819913,0.522633744855967
forecasting_benchmark_v2,chaotic_logistic_net,RU:RASP,RASP,RU,20,2,486,0.1213548098025798,0.025654662512736157,0.16017072926329629,0.6111111111111112
forecasting_benchmark_v2,chaotic_logistic_net,RU:RASP,RASP,RU,20,3,486,0.07658656101440182,0.011562735963849541,0.10753016304204854,0.551440329218107
forecasting_benchmark_v2,lstm_forecast,RU:RASP,RASP,RU,20,1,486,0.06147788539372538,0.0063090994031118845,0.07942983950073099,0.522633744855967
forecasting_benchmark_v2,lstm_forecast,RU:RASP,RASP,RU,20,2,486,0.12676904706768005,0.02762545800450855,0.16620907918795697,0.5637860082304527
forecasting_benchmark_v2,lstm_forecast,RU:RASP,RASP,RU,20,3,486,0.07665887350046094,0.011570245013904872,0.10756507339236501,0.551440329218107
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:RASP,RASP,RU,20,1,486,0.06107592849989801,0.006262634726202823,0.07913681018465947,0.522633744855967
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:RASP,RASP,RU,20,2,486,0.12615755027160025,0.027512725006639146,0.16586960241900608,0.5925925925925926
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:RASP,RASP,RU,20,3,486,0.07664125917322201,0.011642318470776769,0.10789957586004112,0.551440329218107
forecasting_benchmark_v2,naive_zero,RU:RBCM,RBCM,RU,1,1,484,0.010581354578791922,0.0003188438422009751,0.017856198985253695,0.022727272727272728
forecasting_benchmark_v2,naive_zero,RU:RBCM,RBCM,RU,1,2,484,0.012552847884923496,0.0006473360856402391,0.025442800271201264,0.03925619834710744
forecasting_benchmark_v2,naive_zero,RU:RBCM,RBCM,RU,1,3,484,0.025662880091887313,0.0018797108279323912,0.04335563202090809,0.024793388429752067
forecasting_benchmark_v2,naive_mean,RU:RBCM,RBCM,RU,1,1,484,0.010571553489188562,0.0003190819454456427,0.01786286498425274,0.518595041322314
forecasting_benchmark_v2,naive_mean,RU:RBCM,RBCM,RU,1,2,484,0.012586475699786062,0.0006474483677418044,0.025445006734953018,0.4896694214876033
forecasting_benchmark_v2,naive_mean,RU:RBCM,RBCM,RU,1,3,484,0.025648458185384165,0.001884888329449961,0.0434153006375628,0.5165289256198347
forecasting_benchmark_v2,ridge_lag,RU:RBCM,RBCM,RU,1,1,484,0.010664870216367278,0.0003237652649143967,0.01799347839953122,0.5020661157024794
forecasting_benchmark_v2,ridge_lag,RU:RBCM,RBCM,RU,1,2,484,0.012532546799013977,0.0006500985900680919,0.02549703100496393,0.5247933884297521
forecasting_benchmark_v2,ridge_lag,RU:RBCM,RBCM,RU,1,3,484,0.025910864647244916,0.001920579794630179,0.04382442007180676,0.493801652892562
forecasting_benchmark_v2,esn,RU:RBCM,RBCM,RU,1,1,484,0.010643131994208254,0.00034243637000607455,0.018505036341657764,0.5392561983471075
forecasting_benchmark_v2,esn,RU:RBCM,RBCM,RU,1,2,484,0.012931036250226643,0.0006797264075490793,0.02607156319726685,0.5268595041322314
forecasting_benchmark_v2,esn,RU:RBCM,RBCM,RU,1,3,484,0.02566246483709452,0.001938074501613949,0.044023567570267964,0.518595041322314
forecasting_benchmark_v2,chaotic_esn,RU:RBCM,RBCM,RU,1,1,484,0.02059254055924931,0.0008728349203721022,0.029543779723862386,0.5020661157024794
forecasting_benchmark_v2,chaotic_esn,RU:RBCM,RBCM,RU,1,2,484,0.014314396599548621,0.0007021776153923784,0.02649863421749088,0.48140495867768596
forecasting_benchmark_v2,chaotic_esn,RU:RBCM,RBCM,RU,1,3,484,0.026679994231172302,0.002027330457620814,0.045025886527872094,0.5144628099173554
forecasting_benchmark_v2,transient_chaotic_esn,RU:RBCM,RBCM,RU,1,1,484,0.01056900746614695,0.00033476285247897083,0.0182965256942123,0.5371900826446281
forecasting_benchmark_v2,transient_chaotic_esn,RU:RBCM,RBCM,RU,1,2,484,0.0128146066553087,0.0006701270313945399,0.02588681192025275,0.5082644628099173
forecasting_benchmark_v2,transient_chaotic_esn,RU:RBCM,RBCM,RU,1,3,484,0.025618573439977962,0.0019352488954619204,0.043991463893145455,0.5289256198347108
forecasting_benchmark_v2,vanilla_mlp,RU:RBCM,RBCM,RU,1,1,484,0.010914591923169266,0.00032756146904444936,0.01809865931621592,0.5268595041322314
forecasting_benchmark_v2,vanilla_mlp,RU:RBCM,RBCM,RU,1,2,484,0.01276239307312024,0.0006537074036600733,0.025567702353947907,0.512396694214876
forecasting_benchmark_v2,vanilla_mlp,RU:RBCM,RBCM,RU,1,3,484,0.026039287197429425,0.0019405758482607105,0.044051967586711836,0.5082644628099173
forecasting_benchmark_v2,chaotic_mlp,RU:RBCM,RBCM,RU,1,1,484,0.013602019276710646,0.00038718698740665056,0.01967706755100085,0.45867768595041325
forecasting_benchmark_v2,chaotic_mlp,RU:RBCM,RBCM,RU,1,2,484,0.01269288320551186,0.0006524247039144921,0.025542605660239366,0.47520661157024796
forecasting_benchmark_v2,chaotic_mlp,RU:RBCM,RBCM,RU,1,3,484,0.02576146188015334,0.0018962438596878534,0.043545882235727564,0.47107438016528924
forecasting_benchmark_v2,chaotic_logistic_net,RU:RBCM,RBCM,RU,1,1,484,0.010874218379377416,0.0003260519687105754,0.018056909168254,0.518595041322314
forecasting_benchmark_v2,chaotic_logistic_net,RU:RBCM,RBCM,RU,1,2,484,0.026885178664775664,0.0012079517178214545,0.03475559980523217,0.47107438016528924
forecasting_benchmark_v2,chaotic_logistic_net,RU:RBCM,RBCM,RU,1,3,484,0.02567010909831387,0.0018978198701245382,0.04356397445280376,0.5165289256198347
forecasting_benchmark_v2,lstm_forecast,RU:RBCM,RBCM,RU,1,1,484,0.010924004891427124,0.0003271849540225136,0.01808825458750826,0.518595041322314
forecasting_benchmark_v2,lstm_forecast,RU:RBCM,RBCM,RU,1,2,484,0.012559281852886925,0.0006496401226139954,0.025488038814588998,0.5020661157024794
forecasting_benchmark_v2,lstm_forecast,RU:RBCM,RBCM,RU,1,3,484,0.025615064793016503,0.0018965969487908009,0.043549936266208254,0.518595041322314
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:RBCM,RBCM,RU,1,1,484,0.010596563427036894,0.0003197555475583746,0.017881709861150712,0.518595041322314
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:RBCM,RBCM,RU,1,2,484,0.01255897443741714,0.0006468618191636929,0.025433478314294586,0.4896694214876033
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:RBCM,RBCM,RU,1,3,484,0.025468079167013324,0.0019077190090526868,0.04367744279433821,0.5206611570247934
forecasting_benchmark_v2,naive_zero,RU:RBCM,RBCM,RU,5,1,490,0.022968235687558895,0.0013555987399881577,0.036818456512843635,0.014285714285714285
forecasting_benchmark_v2,naive_zero,RU:RBCM,RBCM,RU,5,2,490,0.02346265523228566,0.0015461581232877042,0.03932121721523514,0.018367346938775512
forecasting_benchmark_v2,naive_zero,RU:RBCM,RBCM,RU,5,3,490,0.05955232999589243,0.010321039084704935,0.10159251490491282,0.0020408163265306124
forecasting_benchmark_v2,naive_mean,RU:RBCM,RBCM,RU,5,1,490,0.022770162129063163,0.0013511661301794712,0.0367582117380521,0.5612244897959183
forecasting_benchmark_v2,naive_mean,RU:RBCM,RBCM,RU,5,2,490,0.023709928346325657,0.0015561387058027041,0.039447923973293,0.49795918367346936
forecasting_benchmark_v2,naive_mean,RU:RBCM,RBCM,RU,5,3,490,0.05973747410316795,0.010417583815155633,0.1020665656087028,0.463265306122449
forecasting_benchmark_v2,ridge_lag,RU:RBCM,RBCM,RU,5,1,490,0.02283922780980942,0.0013336511943738611,0.036519189399189314,0.6163265306122448
forecasting_benchmark_v2,ridge_lag,RU:RBCM,RBCM,RU,5,2,490,0.024161016770357584,0.001591796185713915,0.039897320533012176,0.49795918367346936
forecasting_benchmark_v2,ridge_lag,RU:RBCM,RBCM,RU,5,3,490,0.06084025517194566,0.010862961899426496,0.10422553381694188,0.5142857142857142
forecasting_benchmark_v2,esn,RU:RBCM,RBCM,RU,5,1,490,0.02269944854007556,0.0013083084446306643,0.036170546645449865,0.5979591836734693
forecasting_benchmark_v2,esn,RU:RBCM,RBCM,RU,5,2,490,0.024168701825406924,0.001573699262758244,0.039669878532184136,0.5244897959183673
forecasting_benchmark_v2,esn,RU:RBCM,RBCM,RU,5,3,490,0.06146743432426992,0.011003426284327586,0.10489721771490217,0.5
forecasting_benchmark_v2,chaotic_esn,RU:RBCM,RBCM,RU,5,1,490,0.027257581125306626,0.00214090696379382,0.04626993585249303,0.5571428571428572
forecasting_benchmark_v2,chaotic_esn,RU:RBCM,RBCM,RU,5,2,490,0.025102213678490196,0.0016530249183239391,0.040657409144262247,0.5183673469387755
forecasting_benchmark_v2,chaotic_esn,RU:RBCM,RBCM,RU,5,3,490,0.09134428097312042,0.028327516065990575,0.16830780156008981,0.4775510204081633
forecasting_benchmark_v2,transient_chaotic_esn,RU:RBCM,RBCM,RU,5,1,490,0.022850336362162566,0.0013212615377182506,0.03634916144449897,0.610204081632653
forecasting_benchmark_v2,transient_chaotic_esn,RU:RBCM,RBCM,RU,5,2,490,0.024380755442850028,0.0015888158829225226,0.03985995337331095,0.5142857142857142
forecasting_benchmark_v2,transient_chaotic_esn,RU:RBCM,RBCM,RU,5,3,490,0.06110670763282878,0.010926827746118922,0.10453146773158273,0.5
forecasting_benchmark_v2,vanilla_mlp,RU:RBCM,RBCM,RU,5,1,490,0.02285619726481476,0.0013721131999084825,0.03704204637852075,0.5816326530612245
forecasting_benchmark_v2,vanilla_mlp,RU:RBCM,RBCM,RU,5,2,490,0.023874283167415307,0.0015929300700162675,0.03991152803409395,0.5408163265306123
forecasting_benchmark_v2,vanilla_mlp,RU:RBCM,RBCM,RU,5,3,490,0.060621804858019254,0.01083925542325914,0.10411174488624778,0.46122448979591835
forecasting_benchmark_v2,chaotic_mlp,RU:RBCM,RBCM,RU,5,1,490,0.023876477143524654,0.0013997916918599184,0.037413790129575464,0.5714285714285714
forecasting_benchmark_v2,chaotic_mlp,RU:RBCM,RBCM,RU,5,2,490,0.02352085416423429,0.0015500493701996463,0.039370666367228864,0.49387755102040815
forecasting_benchmark_v2,chaotic_mlp,RU:RBCM,RBCM,RU,5,3,490,0.06120074555116782,0.010807465306737285,0.10395895972323542,0.49183673469387756
forecasting_benchmark_v2,chaotic_logistic_net,RU:RBCM,RBCM,RU,5,1,490,0.023972813606789472,0.0014115569784975903,0.03757069307981409,0.5612244897959183
forecasting_benchmark_v2,chaotic_logistic_net,RU:RBCM,RBCM,RU,5,2,490,0.03078927761423886,0.0019909325881893826,0.04461986763975642,0.48367346938775513
forecasting_benchmark_v2,chaotic_logistic_net,RU:RBCM,RBCM,RU,5,3,490,0.05993980673181542,0.010494835180239128,0.10244430281982073,0.463265306122449
forecasting_benchmark_v2,lstm_forecast,RU:RBCM,RBCM,RU,5,1,490,0.023539051381176377,0.001392864936237386,0.03732110577457996,0.5612244897959183
forecasting_benchmark_v2,lstm_forecast,RU:RBCM,RBCM,RU,5,2,490,0.023540529830815705,0.0015541976620850244,0.039423313687271706,0.47346938775510206
forecasting_benchmark_v2,lstm_forecast,RU:RBCM,RBCM,RU,5,3,490,0.06043110863802412,0.010648313506124964,0.10319066578971649,0.44081632653061226
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:RBCM,RBCM,RU,5,1,490,0.02354054962300891,0.001386019706918955,0.03722928560849584,0.5612244897959183
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:RBCM,RBCM,RU,5,2,490,0.02348252504855568,0.001544267784901931,0.03929717273420482,0.4857142857142857
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:RBCM,RBCM,RU,5,3,490,0.06130454276363712,0.010593756969557477,0.1029259781083351,0.4530612244897959
forecasting_benchmark_v2,naive_zero,RU:RBCM,RBCM,RU,20,1,486,0.050505540830280075,0.0058366476975553645,0.07639795610849393,0.00411522633744856
forecasting_benchmark_v2,naive_zero,RU:RBCM,RBCM,RU,20,2,486,0.04487656824944999,0.004273304945591099,0.06537052046290513,0.00205761316872428
forecasting_benchmark_v2,naive_zero,RU:RBCM,RBCM,RU,20,3,486,0.16007228613885802,0.06718197018730189,0.25919484984717944,0.0
forecasting_benchmark_v2,naive_mean,RU:RBCM,RBCM,RU,20,1,486,0.048900856738875016,0.0057830997424644995,0.07604669448742989,0.6255144032921811
forecasting_benchmark_v2,naive_mean,RU:RBCM,RBCM,RU,20,2,486,0.045573632870900604,0.004405393963607139,0.06637314188440335,0.5493827160493827
forecasting_benchmark_v2,naive_mean,RU:RBCM,RBCM,RU,20,3,486,0.16257104258439364,0.06893771745968272,0.26255993117702237,0.3662551440329218
forecasting_benchmark_v2,ridge_lag,RU:RBCM,RBCM,RU,20,1,486,0.04510856815634104,0.004780360589817248,0.0691401517919743,0.654320987654321
forecasting_benchmark_v2,ridge_lag,RU:RBCM,RBCM,RU,20,2,486,0.04999073176722809,0.004971214300926845,0.07050683868198067,0.5041152263374485
forecasting_benchmark_v2,ridge_lag,RU:RBCM,RBCM,RU,20,3,486,0.16893553897735875,0.07399037997868871,0.27201172764917453,0.43621399176954734
forecasting_benchmark_v2,esn,RU:RBCM,RBCM,RU,20,1,486,0.04536253579026409,0.0048120423640841715,0.06936888613841347,0.6460905349794238
forecasting_benchmark_v2,esn,RU:RBCM,RBCM,RU,20,2,486,0.05033466867490431,0.005014474581804907,0.07081295490095656,0.49588477366255146
forecasting_benchmark_v2,esn,RU:RBCM,RBCM,RU,20,3,486,0.16886452413187644,0.0739580501454165,0.2719522938778353,0.45267489711934156
forecasting_benchmark_v2,chaotic_esn,RU:RBCM,RBCM,RU,20,1,486,0.04751334111978647,0.005073778658278477,0.07123046158967719,0.6522633744855967
forecasting_benchmark_v2,chaotic_esn,RU:RBCM,RBCM,RU,20,2,486,0.050149812923668886,0.005000095578895432,0.07071135396027595,0.5061728395061729
forecasting_benchmark_v2,chaotic_esn,RU:RBCM,RBCM,RU,20,3,486,0.16797332712453572,0.07364965228699734,0.27138469427548295,0.43621399176954734
forecasting_benchmark_v2,transient_chaotic_esn,RU:RBCM,RBCM,RU,20,1,486,0.04568323072183466,0.0048344719180342935,0.06953036687688548,0.6440329218106996
forecasting_benchmark_v2,transient_chaotic_esn,RU:RBCM,RBCM,RU,20,2,486,0.05038312327478701,0.0050138253478079434,0.07080837060551488,0.5041152263374485
forecasting_benchmark_v2,transient_chaotic_esn,RU:RBCM,RBCM,RU,20,3,486,0.16747621269509916,0.07362988239855853,0.27134826772721166,0.448559670781893
forecasting_benchmark_v2,vanilla_mlp,RU:RBCM,RBCM,RU,20,1,486,0.05251210785598572,0.005797247202706904,0.07613965591403013,0.6255144032921811
forecasting_benchmark_v2,vanilla_mlp,RU:RBCM,RBCM,RU,20,2,486,0.048739685484555706,0.004814973919316424,0.06939001310935475,0.4609053497942387
forecasting_benchmark_v2,vanilla_mlp,RU:RBCM,RBCM,RU,20,3,486,0.1741638828255342,0.07700574285925132,0.2774990862313808,0.39094650205761317
forecasting_benchmark_v2,chaotic_mlp,RU:RBCM,RBCM,RU,20,1,486,0.05283997276359545,0.005941238987573629,0.07707943297387201,0.6563786008230452
forecasting_benchmark_v2,chaotic_mlp,RU:RBCM,RBCM,RU,20,2,486,0.04917570962761028,0.004956221967964618,0.07040044011200937,0.4053497942386831
forecasting_benchmark_v2,chaotic_mlp,RU:RBCM,RBCM,RU,20,3,486,0.1680904746471514,0.07336493020906483,0.2708596134699022,0.4053497942386831
forecasting_benchmark_v2,chaotic_logistic_net,RU:RBCM,RBCM,RU,20,1,486,0.05929520759484919,0.00690205289672033,0.08307859469634961,0.6255144032921811
forecasting_benchmark_v2,chaotic_logistic_net,RU:RBCM,RBCM,RU,20,2,486,0.045146458806242296,0.004294461024363747,0.0655321373401154,0.448559670781893
forecasting_benchmark_v2,chaotic_logistic_net,RU:RBCM,RBCM,RU,20,3,486,0.16701214130751935,0.07167630852886095,0.26772431441477434,0.3662551440329218
forecasting_benchmark_v2,lstm_forecast,RU:RBCM,RBCM,RU,20,1,486,0.04947839648313517,0.0058771591596613595,0.07666263209453064,0.6255144032921811
forecasting_benchmark_v2,lstm_forecast,RU:RBCM,RBCM,RU,20,2,486,0.046740928086722304,0.004604718180877827,0.06785807380760102,0.47530864197530864
forecasting_benchmark_v2,lstm_forecast,RU:RBCM,RBCM,RU,20,3,486,0.1627255952759011,0.06885622726474613,0.26240470130076965,0.3683127572016461
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:RBCM,RBCM,RU,20,1,486,0.053973916384093115,0.006335628241617685,0.0795966597390725,0.6255144032921811
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:RBCM,RBCM,RU,20,2,486,0.05075929160733842,0.005234190124069563,0.0723477029633254,0.4835390946502058
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:RBCM,RBCM,RU,20,3,486,0.161889420814385,0.0689676386607268,0.2626169047504878,0.3868312757201646
forecasting_benchmark_v2,naive_zero,RU:RGSS,RGSS,RU,1,1,484,0.014748118921827662,0.0008399606183486001,0.028982074086383123,0.08057851239669421
forecasting_benchmark_v2,naive_zero,RU:RGSS,RGSS,RU,1,2,484,0.019772338744983596,0.0018222379750329205,0.04268767942899825,0.047520661157024795
forecasting_benchmark_v2,naive_zero,RU:RGSS,RGSS,RU,1,3,484,0.020427794042932847,0.0012581813181747304,0.035470851669712276,0.030991735537190084
forecasting_benchmark_v2,naive_mean,RU:RGSS,RGSS,RU,1,1,484,0.014738139030019458,0.0008394671822420434,0.028973560054678184,0.5289256198347108
forecasting_benchmark_v2,naive_mean,RU:RGSS,RGSS,RU,1,2,484,0.01969513658784874,0.0018268375928622226,0.042741520713028246,0.5351239669421488
forecasting_benchmark_v2,naive_mean,RU:RGSS,RGSS,RU,1,3,484,0.020423156238359066,0.0012606472863828065,0.0355055951419323,0.5041322314049587
forecasting_benchmark_v2,ridge_lag,RU:RGSS,RGSS,RU,1,1,484,0.014804036465792196,0.0008392228244503261,0.02896934283773669,0.48140495867768596
forecasting_benchmark_v2,ridge_lag,RU:RGSS,RGSS,RU,1,2,484,0.020190420929407496,0.0018482709624050347,0.04299152198288675,0.5144628099173554
forecasting_benchmark_v2,ridge_lag,RU:RGSS,RGSS,RU,1,3,484,0.021143556487717746,0.0012921926701168374,0.03594708152433014,0.4524793388429752
forecasting_benchmark_v2,esn,RU:RGSS,RGSS,RU,1,1,484,0.01502265483528835,0.0008824796121123305,0.029706558402351667,0.4690082644628099
forecasting_benchmark_v2,esn,RU:RGSS,RGSS,RU,1,2,484,0.020371590569999026,0.001904342952498909,0.04363877808210158,0.5371900826446281
forecasting_benchmark_v2,esn,RU:RGSS,RGSS,RU,1,3,484,0.0216203611267511,0.0013206535730283587,0.03634079763885706,0.4380165289256198
forecasting_benchmark_v2,chaotic_esn,RU:RGSS,RGSS,RU,1,1,484,0.019521377450686623,0.0012054275482846796,0.034719267680708356,0.45454545454545453
forecasting_benchmark_v2,chaotic_esn,RU:RGSS,RGSS,RU,1,2,484,0.02185817029714452,0.0020416014661301853,0.04518408421258735,0.5227272727272727
forecasting_benchmark_v2,chaotic_esn,RU:RGSS,RGSS,RU,1,3,484,0.022034271760627756,0.0013514856385482919,0.036762557562665464,0.5247933884297521
forecasting_benchmark_v2,transient_chaotic_esn,RU:RGSS,RGSS,RU,1,1,484,0.014922879563719387,0.0008816267316010548,0.029692199844421344,0.48760330578512395
forecasting_benchmark_v2,transient_chaotic_esn,RU:RGSS,RGSS,RU,1,2,484,0.020444265162695045,0.0019013155497877591,0.043604077215184354,0.5165289256198347
forecasting_benchmark_v2,transient_chaotic_esn,RU:RGSS,RGSS,RU,1,3,484,0.021393859905968406,0.0013092551464959634,0.03618363091918725,0.4359504132231405
forecasting_benchmark_v2,vanilla_mlp,RU:RGSS,RGSS,RU,1,1,484,0.015640290028155677,0.0008677313163834862,0.029457279514298093,0.3987603305785124
forecasting_benchmark_v2,vanilla_mlp,RU:RGSS,RGSS,RU,1,2,484,0.021111371912486885,0.001890975745883638,0.043485350934350735,0.4524793388429752
forecasting_benchmark_v2,vanilla_mlp,RU:RGSS,RGSS,RU,1,3,484,0.021131549474282033,0.0012945836013090251,0.03598032241808048,0.49173553719008267
forecasting_benchmark_v2,chaotic_mlp,RU:RGSS,RGSS,RU,1,1,484,0.020292601115023866,0.0010019531945955247,0.0316536442545803,0.390495867768595
forecasting_benchmark_v2,chaotic_mlp,RU:RGSS,RGSS,RU,1,2,484,0.020215482994689317,0.0018257656541576712,0.0427289790909831,0.42355371900826444
forecasting_benchmark_v2,chaotic_mlp,RU:RGSS,RGSS,RU,1,3,484,0.020533004411752945,0.0012675772022969635,0.03560305046336568,0.5041322314049587
forecasting_benchmark_v2,chaotic_logistic_net,RU:RGSS,RGSS,RU,1,1,484,0.014704858009426582,0.0008382300736811328,0.02895220326125687,0.5289256198347108
forecasting_benchmark_v2,chaotic_logistic_net,RU:RGSS,RGSS,RU,1,2,484,0.03227634974936217,0.0022605268978933613,0.04754499866330171,0.41735537190082644
forecasting_benchmark_v2,chaotic_logistic_net,RU:RGSS,RGSS,RU,1,3,484,0.020475445060547,0.001270398051055591,0.03564264371585799,0.5041322314049587
forecasting_benchmark_v2,lstm_forecast,RU:RGSS,RGSS,RU,1,1,484,0.014727562752742085,0.0008396821750537219,0.028977269972406336,0.5144628099173554
forecasting_benchmark_v2,lstm_forecast,RU:RGSS,RGSS,RU,1,2,484,0.020063917288693556,0.0018223393289130763,0.042688866568615716,0.41115702479338845
forecasting_benchmark_v2,lstm_forecast,RU:RGSS,RGSS,RU,1,3,484,0.0205354883990643,0.0012638207246220762,0.03555025632287447,0.47107438016528924
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:RGSS,RGSS,RU,1,1,484,0.014666872395343622,0.0008388625635575961,0.028963124202295513,0.5413223140495868
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:RGSS,RGSS,RU,1,2,484,0.019839038900495664,0.001821581951596106,0.04267999474690814,0.4194214876033058
forecasting_benchmark_v2,chaotic_lstm_forecast,RU:RGSS,RGSS,RU,1,3,484,0.0204099817093325,0.0012609395663026428,0.035509710873261734,0.5041322314049587
forecasting_benchmark_v2,naive_zero,RU:RGSS,RGSS,RU,5,1,490,0.04270914198404614,0.005261675217622099,0.07253740564441286,0.036734693877551024
forecasting_benchmark_v2,naive_zero,RU:RGSS,RGSS,RU,5,2,490,0.04678904249375827,0.00939220401153967,0.09691338406814443,0.02857142857142857
forecasting_benchmark_v2,naive_zero,RU:RGSS,RGSS,RU,5,3,490,0.04874075560763253,0.005292462552663668,0.07274931307348316,0.012244897959183673
forecasting_benchmark_v2,naive_mean,RU:RGSS,RGSS,RU,5,1,490,0.04252618560359881,0.005249129098327485,0.07245087368919359,0.563265306122449
forecasting_benchmark_v2,naive_mean,RU:RGSS,RGSS,RU,5,2,490,0.046230639792150835,0.009506815482191393,0.09750289986554961,0.6081632653061224
forecasting_benchmark_v2,naive_mean,RU:RGSS,RGSS,RU,5,3,490,0.0488324102286672,0.005336235513406981,0.07304954150032004,0.4857142857142857
forecasting_benchmark_v2,ridge_lag,RU:RGSS,RGSS,RU,5,1,490,0.04221784176152124,0.005032216939282092,0.07093812049442876,0.5551020408163265
forecasting_benchmark_v2,ridge_lag,RU:RGSS,RGSS,RU,5,2,490,0.04949815529423433,0.00990799561063408,0.099538915056545,0.5387755102040817
forecasting_benchmark_v2,ridge_lag,RU:RGSS,RGSS,RU,5,3,490,0.05062238561968572,0.005522438422932433,0.07431311070687617,0.49387755102040815
forecasting_benchmark_v2,esn,RU:RGSS,RGSS,RU,5,1,490,0.042220846685976025,0.005047186658555442,0.07104355465878268,0.5224489795918368
forecasting_benchmark_v2,esn,RU:RGSS,RGSS,RU,5,2,490,0.0501960155734851,0.010122505606547658,0.10061066348328918,0.5469387755102041
forecasting_benchmark_v2,esn,RU:RGSS,RGSS,RU,5,3,490,0.0504272198108202,0.005494888642523631,0.07412751609573622,0.5061224489795918
forecasting_benchmark_v2,chaotic_esn,RU:RGSS,RGSS,RU,5,1,490,0.06232524288768846,0.010835252436870155,0.10409251864024693,0.463265306122449
forecasting_benchmark_v2,chaotic_esn,RU:RGSS,RGSS,RU,5,2,490,0.08137375941385995,0.033719067806661486,0.18362752464339732,0.5224489795918368
forecasting_benchmark_v2,chaotic_esn,RU:RGSS,RGSS,RU,5,3,490,0.055795321274986334,0.006740351085046976,0.08209964119925846,0.47959183673469385
forecasting_benchmark_v2,transient_chaotic_esn,RU:RGSS,RGSS,RU,5,1,490,0.042820377469703505,0.0050297666383604216,0.07092084769911046,0.536734693877551
forecasting_benchmark_v2,transient_chaotic_esn,RU:RGSS,RGSS,RU,5,2,490,0.05214296612514577,0.010609776042724974,0.10300376712880444,0.5346938775510204
forecasting_benchmark_v2,transient_chaotic_esn,RU:RGSS,RGSS,RU,5,3,490,0.05028571528193943,0.005502340463056569,0.07417776259133575,0.5
forecasting_benchmark_v2,vanilla_mlp,RU:RGSS,RGSS,RU,5,1,490,0.041152292703932704,0.004981701479989539,0.07058116944334047,0.5510204081632653
forecasting_benchmark_v2,vanilla_mlp,RU:RGSS,RGSS,RU,5,2,490,0.04885602684784985,0.009549775304134351,0.09772295177763692,0.4448979591836735
forecasting_benchmark_v2,vanilla_mlp,RU:RGSS,RGSS,RU,5,3,490,0.05024333166160199,0.005555808961462367,0.07453729912910963,0.4857142857142857
forecasting_benchmark_v2,chaotic_mlp,RU:RGSS,RGSS,RU,5,1,490,0.04348051849216057,0.005212521792530256,0.07219779631353201,0.5653061224489796
