config_id,feature_set,algorithm,scaler,space_type,n_clusters_requested,cluster_label,rank_within_cluster,feature_name,z_score,abs_z_score,cluster_mean,global_mean
cfg_0196,base,agglomerative,quantile,pca,8,4,1,kurtosis,1.643644526061594,1.643644526061594,201.3788743815315,40.242218995358584
cfg_0196,base,agglomerative,quantile,pca,8,4,2,abs_acf_lag_25,-1.1205422951818587,1.1205422951818587,0.013673484864701947,0.06670818109672769
cfg_0196,base,agglomerative,quantile,pca,8,4,3,hurst_dfa,1.0119276112644953,1.0119276112644953,0.55534903079707,0.5046461815203552
cfg_0196,base,agglomerative,quantile,pca,8,4,4,abs_acf_lag_10,-1.006700239681283,1.006700239681283,0.04079643585801548,0.09597633635173025
cfg_0196,base,agglomerative,quantile,pca,8,4,5,hill_tail_index,-0.9451390314631875,0.9451390314631875,2.1193430446018717,2.6703425530703555
cfg_0196,base,agglomerative,quantile,pca,8,5,1,hill_tail_index,-0.5280085125413855,0.5280085125413855,2.362522834285617,2.6703425530703555
cfg_0196,base,agglomerative,quantile,pca,8,5,2,hurst_rs,0.4526050152654205,0.4526050152654205,0.5673723957457869,0.5520575309458361
cfg_0196,base,agglomerative,quantile,pca,8,5,3,hurst_dfa,0.3521627179445832,0.3521627179445832,0.5222913697828933,0.5046461815203552
cfg_0196,base,agglomerative,quantile,pca,8,5,4,abs_acf_lag_25,-0.3405649364613023,0.3405649364613023,0.05058941607539221,0.06670818109672769
cfg_0196,base,agglomerative,quantile,pca,8,5,5,abs_acf_lag_50,-0.32087275141938915,0.32087275141938915,0.028473520740297326,0.041131476100070945
cfg_0196,base,agglomerative,quantile,pca,8,6,1,abs_acf_lag_2,-1.3502420020579067,1.3502420020579067,0.09356913535981914,0.20528365954371028
cfg_0196,base,agglomerative,quantile,pca,8,6,2,abs_acf_lag_5,-1.2731473328749061,1.2731473328749061,0.05231915950101216,0.12675023477946817
cfg_0196,base,agglomerative,quantile,pca,8,6,3,abs_acf_lag_10,-1.2007307531684117,1.2007307531684117,0.030161110658973297,0.09597633635173025
cfg_0196,base,agglomerative,quantile,pca,8,6,4,abs_acf_lag_25,-0.982364432934653,0.982364432934653,0.02021337272237707,0.06670818109672769
cfg_0196,base,agglomerative,quantile,pca,8,6,5,abs_acf_lag_50,-0.774689891861313,0.774689891861313,0.010571105905122027,0.041131476100070945
cfg_0196,base,agglomerative,quantile,pca,8,7,1,hill_tail_index,1.3143498092869688,1.3143498092869688,3.4365854811098506,2.6703425530703555
cfg_0196,base,agglomerative,quantile,pca,8,7,2,abs_acf_lag_2,-1.063948528835107,1.063948528835107,0.11725610339169275,0.20528365954371028
cfg_0196,base,agglomerative,quantile,pca,8,7,3,robust_kurtosis,-1.06017228427956,1.06017228427956,1.3495087559062968,1.570934307768045
cfg_0196,base,agglomerative,quantile,pca,8,7,4,abs_acf_lag_5,-0.843627568085997,0.843627568085997,0.07742985731349322,0.12675023477946817
cfg_0196,base,agglomerative,quantile,pca,8,7,5,tail_ratio_upper,-0.8253441353295293,0.8253441353295293,4.624143743006052,8.469904291531908
cfg_0295,with_chaos,gmm,identity,pca,2,0,1,kurtosis,-0.19607840131399618,0.19607840131399618,21.01943859471306,40.242218995358584
cfg_0295,with_chaos,gmm,identity,pca,2,0,2,lb_ret_stat_50,-0.14208129081133813,0.14208129081133813,93.62388386603332,105.01915321269621
cfg_0295,with_chaos,gmm,identity,pca,2,0,3,spectral_flatness,0.11544295849822854,0.11544295849822854,0.9394336567788245,0.9359839834832223
cfg_0295,with_chaos,gmm,identity,pca,2,0,4,vr_q10,0.06939948668136375,0.06939948668136375,0.8658986484656449,0.8527129075967099
cfg_0295,with_chaos,gmm,identity,pca,2,0,5,hill_tail_index,0.06742643749617311,0.06742643749617311,2.7096509856727597,2.6703425530703555
cfg_0295,with_chaos,gmm,identity,pca,2,1,1,kurtosis,1.7553685450967271,1.7553685450967271,212.33187210589944,40.242218995358584
cfg_0295,with_chaos,gmm,identity,pca,2,1,2,lb_ret_stat_50,1.2719658415491228,1.2719658415491228,207.03394545901162,105.01915321269621
cfg_0295,with_chaos,gmm,identity,pca,2,1,3,spectral_flatness,-1.0334893427460201,1.0334893427460201,0.9051011939797368,0.9359839834832223
cfg_0295,with_chaos,gmm,identity,pca,2,1,4,vr_q10,-0.6212906426712654,0.6212906426712654,0.7346691321986236,0.8527129075967099
cfg_0295,with_chaos,gmm,identity,pca,2,1,5,hill_tail_index,-0.6036271547276438,0.6036271547276438,2.318438489772642,2.6703425530703555
cfg_0440,with_chaos,gmm,quantile,pca,7,0,1,selected_delay_tau,-1.1886762222390443,1.1886762222390443,2.0,3.949760765550239
cfg_0440,with_chaos,gmm,quantile,pca,7,0,2,acf_lag_2,0.2251266512719167,0.2251266512719167,0.013877821929491439,0.0009434187939731474
cfg_0440,with_chaos,gmm,quantile,pca,7,0,3,acf_lag_10,-0.22051839048060684,0.22051839048060684,0.0008777288265541926,0.007482081075571495
