config_id,feature_set,scaler,space_type,pca_n_components,algorithm,n_clusters_requested,cluster_label,feature_name,cluster_mean,cluster_median,cluster_std,global_mean,global_std,z_score,abs_z_score
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,hurst_rs,0.5448813671787793,0.5428132938853567,0.03375782427728235,0.5520575309458361,0.03383715222636174,-0.21207942438684255,0.21207942438684255
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,hurst_dfa,0.49952371756474456,0.49398609399017274,0.0434721407412388,0.5046461815203552,0.050105213764606096,-0.10223415031569297,0.10223415031569297
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,acf_lag_2,-0.002371178522527093,0.00012979190259433608,0.02948568304191901,0.0009434187939731474,0.05745389567357628,-0.05769142853832038,0.05769142853832038
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,acf_lag_5,-0.024045793472061146,-0.026671957335962376,0.025863091659529817,-0.017428732987851078,0.03458851238639581,-0.19130803922092524,0.19130803922092524
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,acf_lag_10,0.014578658121891849,0.015143309197812779,0.021551979488306523,0.007482081075571495,0.029949213009506852,0.2369537070662815,0.2369537070662815
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,acf_lag_25,-0.009725537016322158,-0.012372258846204099,0.028203978323077077,-0.011977912573268126,0.028949331094887436,0.07780406219277881,0.07780406219277881
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,acf_lag_50,0.005088487138724817,-7.564788511028747e-05,0.024522060689821157,0.0016243397151168495,0.024065571577832765,0.1439461935239825,0.1439461935239825
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,acf_lag_100,0.005736132868566158,0.0019410439174074728,0.014911747800147604,0.005008370132078208,0.023873872659679857,0.030483648248533026,0.030483648248533026
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,abs_acf_lag_2,0.11685750272918496,0.109914757480431,0.0527317750212467,0.20528365954371028,0.0827366679555419,-1.0687662314614923,1.0687662314614923
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,abs_acf_lag_5,0.07646471433351355,0.07801660918354761,0.03729123745889593,0.12675023477946817,0.05846226383743231,-0.8601363879063083,0.8601363879063083
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,abs_acf_lag_10,0.06407216827035038,0.057131549145772106,0.042231376263405986,0.09597633635173025,0.05481264265039263,-0.5820585642051932,0.5820585642051932
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,abs_acf_lag_25,0.044215058835779905,0.04332368100506507,0.029982976087395596,0.06670818109672769,0.04732949078322694,-0.47524538905284613,0.47524538905284613
cfg_0445,with_chaos,quantile,pca,2.0,agglomerative,5,3,abs_acf_lag_50,0.027204317717115845,0.027487176444248803,0.019668082751243526,0.041131476100070945,0.03944852064807877,-0.3530464046345267,0.3530464046345267
