run_id,repeat_id,split_seed,model,horizon,target_metric,feature_set,candidate_set,balancing_mode,decision_rule,confidence_threshold,confidence_min,confidence_q25,confidence_median,confidence_q75,confidence_max,confidence_mean
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,rmse,full_features,top_3,default,top_1,,0.855,0.995,1.0,1.0,1.0,0.9915833333333335
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.50,0.5,0.855,0.995,1.0,1.0,1.0,0.9915833333333335
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.60,0.6,0.855,0.995,1.0,1.0,1.0,0.9915833333333335
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.70,0.7,0.855,0.995,1.0,1.0,1.0,0.9915833333333335
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.80,0.8,0.855,0.995,1.0,1.0,1.0,0.9915833333333335
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,rmse,full_features,top_3,balanced,top_1,,0.86,0.995,1.0,1.0,1.0,0.9923333333333334
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.50,0.5,0.86,0.995,1.0,1.0,1.0,0.9923333333333334
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.60,0.6,0.86,0.995,1.0,1.0,1.0,0.9923333333333334
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.70,0.7,0.86,0.995,1.0,1.0,1.0,0.9923333333333334
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.80,0.8,0.86,0.995,1.0,1.0,1.0,0.9923333333333334
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,rmse,full_features,top_3,default,top_1,,0.8745440043839464,0.9983024608089213,0.9991174502058772,0.9995896038340999,0.9998470906841007,0.9956998259334742
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.50,0.5,0.8745440043839464,0.9983024608089213,0.9991174502058772,0.9995896038340999,0.9998470906841007,0.9956998259334742
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.60,0.6,0.8745440043839464,0.9983024608089213,0.9991174502058772,0.9995896038340999,0.9998470906841007,0.9956998259334742
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.70,0.7,0.8745440043839464,0.9983024608089213,0.9991174502058772,0.9995896038340999,0.9998470906841007,0.9956998259334742
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.80,0.8,0.8745440043839464,0.9983024608089213,0.9991174502058772,0.9995896038340999,0.9998470906841007,0.9956998259334742
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,rmse,full_features,top_3,balanced,top_1,,0.7289444982307284,0.9958046462274198,0.9980023054708176,0.9989671163678666,0.9997177202904992,0.9911904722236974
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.50,0.5,0.7289444982307284,0.9958046462274198,0.9980023054708176,0.9989671163678666,0.9997177202904992,0.9911904722236974
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.60,0.6,0.7289444982307284,0.9958046462274198,0.9980023054708176,0.9989671163678666,0.9997177202904992,0.9911904722236974
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.70,0.7,0.7289444982307284,0.9958046462274198,0.9980023054708176,0.9989671163678666,0.9997177202904992,0.9911904722236974
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.80,0.8,0.7289444982307284,0.9958046462274198,0.9980023054708176,0.9989671163678666,0.9997177202904992,0.9911904722236974
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,rmse,full_features,top_3,default,top_1,,0.8220511844093484,0.9980007963010815,0.9996514455326468,0.9998901177248681,0.9999802578894952,0.9944921313745406
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,rmse,full_features,top_3,default,confidence_fallback_0.50,0.5,0.8220511844093484,0.9980007963010815,0.9996514455326468,0.9998901177248681,0.9999802578894952,0.9944921313745406
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,rmse,full_features,top_3,default,confidence_fallback_0.60,0.6,0.8220511844093484,0.9980007963010815,0.9996514455326468,0.9998901177248681,0.9999802578894952,0.9944921313745406
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,rmse,full_features,top_3,default,confidence_fallback_0.70,0.7,0.8220511844093484,0.9980007963010815,0.9996514455326468,0.9998901177248681,0.9999802578894952,0.9944921313745406
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,rmse,full_features,top_3,default,confidence_fallback_0.80,0.8,0.8220511844093484,0.9980007963010815,0.9996514455326468,0.9998901177248681,0.9999802578894952,0.9944921313745406
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,rmse,full_features,top_3,balanced,top_1,,0.6069445986461275,0.9983815750105216,0.9999562799242547,0.9999923607495511,0.9999995795440343,0.9749201870695661
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,rmse,full_features,top_3,balanced,confidence_fallback_0.50,0.5,0.6069445986461275,0.9983815750105216,0.9999562799242547,0.9999923607495511,0.9999995795440343,0.9749201870695661
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,rmse,full_features,top_3,balanced,confidence_fallback_0.60,0.6,0.6069445986461275,0.9983815750105216,0.9999562799242547,0.9999923607495511,0.9999995795440343,0.9749201870695661
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,rmse,full_features,top_3,balanced,confidence_fallback_0.70,0.7,0.6069445986461275,0.9983815750105216,0.9999562799242547,0.9999923607495511,0.9999995795440343,0.9749201870695661
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,1,rmse,full_features,top_3,balanced,confidence_fallback_0.80,0.8,0.6069445986461275,0.9983815750105216,0.9999562799242547,0.9999923607495511,0.9999995795440343,0.9749201870695661
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,rmse,full_features,top_3,default,top_1,,0.88,0.995,1.0,1.0,1.0,0.99325
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.50,0.5,0.88,0.995,1.0,1.0,1.0,0.99325
