run_id,repeat_id,split_seed,method,model,horizon,target_metric,feature_set,candidate_set,n_test_series,achieved_metric,best_single_metric,oracle_metric,improvement_vs_best_single,gap_to_oracle,routing_hit_oracle_rate,classification_accuracy,top2_hit_rate,status,notes
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,ridge,20,rmse,full_features,top_4,20,0.19478329556650434,0.19478329556650434,0.19416580866516936,0.0,0.0006174869013349348,0.45,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,random_forest,20,rmse,full_features,top_4,20,0.1948784789714102,0.19478329556650434,0.19416580866516936,-9.518340490589084e-05,0.0007126703062408258,0.35,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,20,rmse,full_features,top_4,20,0.19488976704060842,0.19478329556650434,0.19416580866516936,-0.00010647147410409869,0.0007239583754390336,0.35,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,ridge,20,rmse,full_features,top_6,20,0.18335953553939516,0.18242897770564054,0.18163094038005995,-0.0009305578337546444,0.0017285951593352645,0.15,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,20,rmse,full_features,top_6,20,0.18244470923700704,0.18242897770564054,0.18163094038005995,-1.573153136651545e-05,0.0008137688569471356,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,20,rmse,full_features,top_6,20,0.1829782776604441,0.18242897770564054,0.18163094038005995,-0.0005492999548035928,0.001347337280384213,0.15,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,20,rmse,full_features,top_6,20,0.18296649085192576,0.18242897770564054,0.18163094038005995,-0.0005375131462852366,0.0013355504718658567,0.25,0.25,0.4,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,20,rmse,full_features,top_6,20,0.18332955907223927,0.18242897770564054,0.18163094038005995,-0.0009005813665987322,0.0016986186921793523,0.3,0.3,0.4,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,20,rmse,full_features,top_6,20,0.18340285350039257,0.18242897770564054,0.18163094038005995,-0.0009738757947520118,0.001771913120332632,0.3,0.3,0.45,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,ridge,20,rmse,full_features,top_6,20,0.18242897770564054,0.18242897770564054,0.18163094038005995,0.0,0.0007980373255806201,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,20,rmse,full_features,top_6,20,0.18296798533038944,0.18242897770564054,0.18163094038005995,-0.0005390076247489349,0.001337044950329555,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,20,rmse,full_features,top_6,20,0.1827932515247488,0.18242897770564054,0.18163094038005995,-0.0003642738191082233,0.0011623111446888434,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,ridge,20,rmse,full_features,top_6,20,0.17791166409146703,0.1775458525202447,0.17649051072193075,-0.00036581157122231935,0.0014211533695362732,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,random_forest,20,rmse,full_features,top_6,20,0.1775450248300607,0.1775458525202447,0.17649051072193075,8.27690183992369e-07,0.0010545141081299615,0.35,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,catboost,20,rmse,full_features,top_6,20,0.17920858328728123,0.1775458525202447,0.17649051072193075,-0.0016627307670365118,0.0027180725653504654,0.05,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,20,rmse,full_features,top_6,20,0.17872532998473448,0.1775458525202447,0.17649051072193075,-0.0011794774644897713,0.002234819262803725,0.3,0.3,0.4,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,random_forest_classifier,20,rmse,full_features,top_6,20,0.17772763025431115,0.1775458525202447,0.17649051072193075,-0.0001817777340664406,0.0012371195323803944,0.3,0.3,0.5,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,catboost_classifier,20,rmse,full_features,top_6,20,0.17734881598382451,0.1775458525202447,0.17649051072193075,0.00019703653642022396,0.0008583052618937298,0.35,0.35,0.5,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,ridge,20,rmse,full_features,top_6,20,0.1775458525202447,0.1775458525202447,0.17649051072193075,0.0,0.0010553417983139538,0.35,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,random_forest,20,rmse,full_features,top_6,20,0.17759054170491778,0.1775458525202447,0.17649051072193075,-4.468918467308361e-05,0.0011000309829870374,0.35,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,catboost,20,rmse,full_features,top_6,20,0.1789158028659041,0.1775458525202447,0.17649051072193075,-0.001369950345659405,0.0024252921439733587,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,ridge,20,rmse,full_features,top_6,20,0.20136888665485525,0.19478329556650434,0.1934745703517194,-0.006585591088350972,0.0078943163031359,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,random_forest,20,rmse,full_features,top_6,20,0.19474624110139585,0.19478329556650434,0.1934745703517194,3.705446510847837e-05,0.0012716707496764497,0.45,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,catboost,20,rmse,full_features,top_6,20,0.19541590710442253,0.19478329556650434,0.1934745703517194,-0.0006326115379181984,0.0019413367527031267,0.0,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,logistic_regression,20,rmse,full_features,top_6,20,0.20132868266773954,0.19478329556650434,0.1934745703517194,-0.006545387101235212,0.00785411231602014,0.3,0.3,0.45,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,random_forest_classifier,20,rmse,full_features,top_6,20,0.194918888369137,0.19478329556650434,0.1934745703517194,-0.00013559280263271688,0.001444318017417645,0.45,0.45,0.7,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,catboost_classifier,20,rmse,full_features,top_6,20,0.19509030962556353,0.19478329556650434,0.1934745703517194,-0.00030701405905922267,0.0016157392738441508,0.4,0.4,0.65,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,ridge,20,rmse,full_features,top_6,20,0.19478329556650434,0.19478329556650434,0.1934745703517194,0.0,0.0013087252147849283,0.4,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,random_forest,20,rmse,full_features,top_6,20,0.19465863128875677,0.19478329556650434,0.1934745703517194,0.00012466427774754374,0.0011840609370373846,0.35,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,20,rmse,full_features,top_6,20,0.19465387973350592,0.19478329556650434,0.1934745703517194,0.00012941583299839465,0.0011793093817865335,0.4,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,ridge,20,directional_accuracy,full_features,top_4,20,0.502630724025445,0.5069232546871755,0.5194488340392658,-0.00429253066173072,0.016818110013820935,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,20,directional_accuracy,full_features,top_4,20,0.5047378458306075,0.5069232546871755,0.5194488340392658,-0.002185408856568072,0.014710988208658285,0.35,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,20,directional_accuracy,full_features,top_4,20,0.5006324226172268,0.5069232546871755,0.5194488340392658,-0.00629083206994871,0.018816411422038923,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,20,directional_accuracy,full_features,top_4,20,0.49346060305311135,0.5069232546871755,0.5194488340392658,-0.013462651634064274,0.025988230986154486,0.15,0.15,0.55,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,20,directional_accuracy,full_features,top_4,20,0.5028244042369343,0.5069232546871755,0.5194488340392658,-0.0040988504502412594,0.01662442980233147,0.3,0.3,0.5,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,20,directional_accuracy,full_features,top_4,20,0.5054093003342481,0.5069232546871755,0.5194488340392658,-0.0015139543529275213,0.014039533705017735,0.35,0.35,0.4,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,ridge,20,directional_accuracy,full_features,top_4,20,0.5069232546871755,0.5069232546871755,0.5194488340392658,0.0,0.012525579352090213,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,20,directional_accuracy,full_features,top_4,20,0.5041296349841808,0.5069232546871755,0.5194488340392658,-0.0027936197029948375,0.01531919905508505,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,20,directional_accuracy,full_features,top_4,20,0.5013926861752603,0.5069232546871755,0.5194488340392658,-0.005530568511915265,0.01805614786400548,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,ridge,20,directional_accuracy,full_features,top_4,20,0.5003974313667,0.4975844562019763,0.5154539823561979,0.0028129751647237634,0.015056550989497913,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,random_forest,20,directional_accuracy,full_features,top_4,20,0.49940908874125656,0.4975844562019763,0.5154539823561979,0.001824632539280277,0.0160448936149414,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,catboost,20,directional_accuracy,full_features,top_4,20,0.49556326302216097,0.4975844562019763,0.5154539823561979,-0.0020211931798152978,0.019890719334036973,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,20,directional_accuracy,full_features,top_4,20,0.5011606275603168,0.4975844562019763,0.5154539823561979,0.0035761713583405187,0.014293354795881157,0.2,0.2,0.55,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,random_forest_classifier,20,directional_accuracy,full_features,top_4,20,0.503717248903446,0.4975844562019763,0.5154539823561979,0.006132792701469836,0.01173673345275184,0.3,0.3,0.45,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,catboost_classifier,20,directional_accuracy,full_features,top_4,20,0.5021775559770519,0.4975844562019763,0.5154539823561979,0.0045930997750757265,0.01327642637914595,0.2,0.2,0.4,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,ridge,20,directional_accuracy,full_features,top_4,20,0.4975844562019763,0.4975844562019763,0.5154539823561979,0.0,0.017869526154221677,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,random_forest,20,directional_accuracy,full_features,top_4,20,0.4990542990808409,0.4975844562019763,0.5154539823561979,0.0014698428788646688,0.016399683275357006,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,catboost,20,directional_accuracy,full_features,top_4,20,0.503033011701216,0.4975844562019763,0.5154539823561979,0.005448555499239729,0.012420970654981947,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,ridge,20,directional_accuracy,full_features,top_4,20,0.4842737270113594,0.4913402720442569,0.5016955594119117,-0.007066545032897506,0.017421832400552267,0.4,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,random_forest,20,directional_accuracy,full_features,top_4,20,0.47887012266593415,0.4913402720442569,0.5016955594119117,-0.01247014937832272,0.022825436745977482,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,catboost,20,directional_accuracy,full_features,top_4,20,0.47841969761450187,0.4913402720442569,0.5016955594119117,-0.012920574429755092,0.023275861797409852,0.15,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,logistic_regression,20,directional_accuracy,full_features,top_4,20,0.485661810451033,0.4913402720442569,0.5016955594119117,-0.00567846159322388,0.01603374896087864,0.25,0.25,0.6,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,random_forest_classifier,20,directional_accuracy,full_features,top_4,20,0.4800358601215854,0.4913402720442569,0.5016955594119117,-0.01130441192267143,0.02165969929032619,0.1,0.1,0.5,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,catboost_classifier,20,directional_accuracy,full_features,top_4,20,0.48372799732372107,0.4913402720442569,0.5016955594119117,-0.0076122747205358225,0.017967562088190583,0.25,0.25,0.45,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,ridge,20,directional_accuracy,full_features,top_4,20,0.4913402720442569,0.4913402720442569,0.5016955594119117,0.0,0.010355287367654762,0.4,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,random_forest,20,directional_accuracy,full_features,top_4,20,0.47988380740997877,0.4913402720442569,0.5016955594119117,-0.01145646463427812,0.02181175200193288,0.15,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,20,directional_accuracy,full_features,top_4,20,0.48045886402417726,0.4913402720442569,0.5016955594119117,-0.010881408020079664,0.021236695387734424,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,ridge,20,directional_accuracy,full_features,top_6,20,0.5059517835492809,0.5069232546871755,0.5342486313023169,-0.0009714711378946223,0.02829684775303602,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,20,directional_accuracy,full_features,top_6,20,0.5066638468442922,0.5069232546871755,0.5342486313023169,-0.00025940784288333297,0.02758478445802473,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,20,directional_accuracy,full_features,top_6,20,0.5055741357444442,0.5069232546871755,0.5342486313023169,-0.0013491189427312811,0.02867449555787268,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,20,directional_accuracy,full_features,top_6,20,0.5025305975381305,0.5069232546871755,0.5342486313023169,-0.0043926571490451455,0.03171803376418654,0.35,0.35,0.6,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,20,directional_accuracy,full_features,top_6,20,0.5187520374170241,0.5069232546871755,0.5342486313023169,0.01182878272984855,0.015496593885292847,0.55,0.55,0.65,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,20,directional_accuracy,full_features,top_6,20,0.49933749059439,0.5069232546871755,0.5342486313023169,-0.007585764092785652,0.03491114070792705,0.35,0.35,0.65,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,ridge,20,directional_accuracy,full_features,top_6,20,0.5069232546871755,0.5069232546871755,0.5342486313023169,0.0,0.027325376615141395,0.05,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,20,directional_accuracy,full_features,top_6,20,0.5050889095297529,0.5069232546871755,0.5342486313023169,-0.001834345157422565,0.029159721772563964,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,20,directional_accuracy,full_features,top_6,20,0.5092234008230049,0.5069232546871755,0.5342486313023169,0.0023001461358292813,0.025025230479312117,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,ridge,20,directional_accuracy,full_features,top_6,20,0.5020700111943738,0.4975844562019763,0.5338016762234054,0.004485554992397367,0.03173166502903162,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,random_forest,20,directional_accuracy,full_features,top_6,20,0.4957091394254937,0.4975844562019763,0.5338016762234054,-0.0018753167764825134,0.0380925367979115,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,catboost,20,directional_accuracy,full_features,top_6,20,0.4939413674316896,0.4975844562019763,0.5338016762234054,-0.0036430887702866566,0.03986030879171564,0.15,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,20,directional_accuracy,full_features,top_6,20,0.5041509975552484,0.4975844562019763,0.5338016762234054,0.0065665413532720925,0.029650678668156884,0.25,0.25,0.4,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,random_forest_classifier,20,directional_accuracy,full_features,top_6,20,0.5109430852451996,0.4975844562019763,0.5338016762234054,0.0133586290432232,0.022858590978205782,0.3,0.3,0.55,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,catboost_classifier,20,directional_accuracy,full_features,top_6,20,0.5058239772877742,0.4975844562019763,0.5338016762234054,0.008239521085797955,0.027977698935631023,0.25,0.25,0.35,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,ridge,20,directional_accuracy,full_features,top_6,20,0.4975844562019763,0.4975844562019763,0.5338016762234054,0.0,0.03621722002142898,0.15,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,random_forest,20,directional_accuracy,full_features,top_6,20,0.49390984900481455,0.4975844562019763,0.5338016762234054,-0.003674607197161692,0.03989182721859068,0.1,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,catboost,20,directional_accuracy,full_features,top_6,20,0.4953796918836792,0.4975844562019763,0.5338016762234054,-0.0022047643182970117,0.038421984339726,0.15,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,ridge,20,directional_accuracy,full_features,top_6,20,0.4818216053452498,0.4913402720442569,0.5060544038113035,-0.009518666699007142,0.02423279846605369,0.1,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,random_forest,20,directional_accuracy,full_features,top_6,20,0.4840517117821479,0.4913402720442569,0.5060544038113035,-0.0072885602621090145,0.022002692029155564,0.3,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,catboost,20,directional_accuracy,full_features,top_6,20,0.4763223656088078,0.4913402720442569,0.5060544038113035,-0.01501790643544911,0.029732038202495658,0.05,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,logistic_regression,20,directional_accuracy,full_features,top_6,20,0.4868528900252855,0.4913402720442569,0.5060544038113035,-0.004487382018971473,0.01920151378601802,0.25,0.25,0.35,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,random_forest_classifier,20,directional_accuracy,full_features,top_6,20,0.48221528232128136,0.4913402720442569,0.5060544038113035,-0.00912498972297553,0.023839121490022076,0.15,0.15,0.35,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,catboost_classifier,20,directional_accuracy,full_features,top_6,20,0.4804666761378044,0.4913402720442569,0.5060544038113035,-0.010873595906452465,0.025587727673499018,0.15,0.15,0.3,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,ridge,20,directional_accuracy,full_features,top_6,20,0.4913402720442569,0.4913402720442569,0.5060544038113035,0.0,0.014714131767046548,0.2,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,random_forest,20,directional_accuracy,full_features,top_6,20,0.48569894949122033,0.4913402720442569,0.5060544038113035,-0.00564132255303654,0.020355454320083087,0.25,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,20,directional_accuracy,full_features,top_6,20,0.47634770772740886,0.4913402720442569,0.5060544038113035,-0.014992564316847997,0.029706696083894545,0.0,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,ridge,1,rmse,pruned_features,top_4,20,0.02369585044355093,0.023544396588049573,0.023544396588049573,-0.0001514538555013549,0.0001514538555013549,0.9,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,rmse,pruned_features,top_4,20,0.023544396588049573,0.023544396588049573,0.023544396588049573,0.0,0.0,1.0,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,rmse,pruned_features,top_4,20,0.023621285540989176,0.023544396588049573,0.023544396588049573,-7.688895293960219e-05,7.688895293960219e-05,0.95,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,1,rmse,pruned_features,top_4,20,0.023544396588049573,0.023544396588049573,0.023544396588049573,0.0,0.0,1.0,1.0,1.0,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,rmse,pruned_features,top_4,20,0.023544396588049573,0.023544396588049573,0.023544396588049573,0.0,0.0,1.0,1.0,1.0,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,rmse,pruned_features,top_4,20,0.028954425630428732,0.023544396588049573,0.023544396588049573,-0.0054100290423791594,0.0054100290423791594,0.0,0.0,1.0,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,ridge,1,rmse,pruned_features,top_4,20,0.023544396588049573,0.023544396588049573,0.023544396588049573,0.0,0.0,1.0,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,rmse,pruned_features,top_4,20,0.023544396588049573,0.023544396588049573,0.023544396588049573,0.0,0.0,1.0,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,rmse,pruned_features,top_4,20,0.023544396588049573,0.023544396588049573,0.023544396588049573,0.0,0.0,1.0,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,ridge,1,rmse,pruned_features,top_4,20,0.02609398580954405,0.025243042790701463,0.025243042790701463,-0.0008509430188425868,0.0008509430188425868,0.65,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,random_forest,1,rmse,pruned_features,top_4,20,0.025243042790701463,0.025243042790701463,0.025243042790701463,0.0,0.0,1.0,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,catboost,1,rmse,pruned_features,top_4,20,0.025273824648609854,0.025243042790701463,0.025243042790701463,-3.078185790838881e-05,3.078185790838881e-05,0.9,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,1,rmse,pruned_features,top_4,20,0.025243042790701463,0.025243042790701463,0.025243042790701463,0.0,0.0,1.0,1.0,1.0,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,random_forest_classifier,1,rmse,pruned_features,top_4,20,0.025243042790701463,0.025243042790701463,0.025243042790701463,0.0,0.0,1.0,1.0,1.0,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,catboost_classifier,1,rmse,pruned_features,top_4,20,0.030067143317771668,0.025243042790701463,0.025243042790701463,-0.004824100527070204,0.004824100527070204,0.0,0.0,1.0,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,ridge,1,rmse,pruned_features,top_4,20,0.025243042790701463,0.025243042790701463,0.025243042790701463,0.0,0.0,1.0,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,random_forest,1,rmse,pruned_features,top_4,20,0.025243042790701463,0.025243042790701463,0.025243042790701463,0.0,0.0,1.0,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,scoring,catboost,1,rmse,pruned_features,top_4,20,0.025294723086246945,0.025243042790701463,0.025243042790701463,-5.1680295545481446e-05,5.1680295545481446e-05,0.85,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,ridge,1,rmse,pruned_features,top_4,20,0.028877576387316806,0.028000319467315033,0.027977927509849017,-0.0008772569200017748,0.0008996488774677946,0.6,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,random_forest,1,rmse,pruned_features,top_4,20,0.028000319467315033,0.028000319467315033,0.027977927509849017,0.0,2.239195746601974e-05,0.95,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,regression,catboost,1,rmse,pruned_features,top_4,20,0.02804158794037409,0.028000319467315033,0.027977927509849017,-4.1268473059058626e-05,6.366043052507837e-05,0.85,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,logistic_regression,1,rmse,pruned_features,top_4,20,0.028000319467315033,0.028000319467315033,0.027977927509849017,0.0,2.239195746601974e-05,0.95,0.95,1.0,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,random_forest_classifier,1,rmse,pruned_features,top_4,20,0.028000319467315033,0.028000319467315033,0.027977927509849017,0.0,2.239195746601974e-05,0.95,0.95,1.0,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,catboost_classifier,1,rmse,pruned_features,top_4,20,0.028000319467315033,0.028000319467315033,0.027977927509849017,0.0,2.239195746601974e-05,0.95,0.95,1.0,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,ridge,1,rmse,pruned_features,top_4,20,0.028000319467315033,0.028000319467315033,0.027977927509849017,0.0,2.239195746601974e-05,0.95,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,random_forest,1,rmse,pruned_features,top_4,20,0.02802211759218699,0.028000319467315033,0.027977927509849017,-2.179812487195856e-05,4.41900823379783e-05,0.9,,,success,
meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,pruned_features,top_4,20,0.028026871867172905,0.028000319467315033,0.027977927509849017,-2.655239985786973e-05,4.894435732388947e-05,0.85,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,ridge,1,rmse,pruned_features,top_6,20,0.02369585044355093,0.023544396588049573,0.023544396588049573,-0.0001514538555013549,0.0001514538555013549,0.9,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,rmse,pruned_features,top_6,20,0.023544396588049573,0.023544396588049573,0.023544396588049573,0.0,0.0,1.0,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,rmse,pruned_features,top_6,20,0.023621285540989176,0.023544396588049573,0.023544396588049573,-7.688895293960219e-05,7.688895293960219e-05,0.95,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,1,rmse,pruned_features,top_6,20,0.023544396588049573,0.023544396588049573,0.023544396588049573,0.0,0.0,1.0,1.0,1.0,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,rmse,pruned_features,top_6,20,0.023544396588049573,0.023544396588049573,0.023544396588049573,0.0,0.0,1.0,1.0,1.0,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,rmse,pruned_features,top_6,20,0.028954425630428732,0.023544396588049573,0.023544396588049573,-0.0054100290423791594,0.0054100290423791594,0.0,0.0,0.0,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,ridge,1,rmse,pruned_features,top_6,20,0.023544396588049573,0.023544396588049573,0.023544396588049573,0.0,0.0,1.0,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,rmse,pruned_features,top_6,20,0.023544396588049573,0.023544396588049573,0.023544396588049573,0.0,0.0,1.0,,,success,
meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,rmse,pruned_features,top_6,20,0.023573671904346956,0.023544396588049573,0.023544396588049573,-2.9275316297385205e-05,2.9275316297385205e-05,0.9,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,ridge,1,rmse,pruned_features,top_6,20,0.02609398580954405,0.025243042790701463,0.025243042790701463,-0.0008509430188425868,0.0008509430188425868,0.65,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,random_forest,1,rmse,pruned_features,top_6,20,0.025243042790701463,0.025243042790701463,0.025243042790701463,0.0,0.0,1.0,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,catboost,1,rmse,pruned_features,top_6,20,0.025273824648609854,0.025243042790701463,0.025243042790701463,-3.078185790838881e-05,3.078185790838881e-05,0.9,,,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,1,rmse,pruned_features,top_6,20,0.025243042790701463,0.025243042790701463,0.025243042790701463,0.0,0.0,1.0,1.0,1.0,success,
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,random_forest_classifier,1,rmse,pruned_features,top_6,20,0.025243042790701463,0.025243042790701463,0.025243042790701463,0.0,0.0,1.0,1.0,1.0,success,
