run_id,repeat_id,split_seed,horizon,target_metric,meta_model,series_id,selected_model,oracle_model,best_single_model,achieved_metric,oracle_metric,baseline_metric,regret_to_oracle,improvement_vs_best_single,routing_hit_oracle,predicted_metric_vector,actual_metric_vector,target_model_order,count_models,count_features
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,ridge,RU:KCHE,transient_chaotic_esn,esn,esn,0.5136363636363637,0.5287878787878788,0.5287878787878788,0.015151515151515138,-0.015151515151515138,0,"[0.5049962914539784, 0.48120873299774375, 0.4789337867382941, 0.49824584902611246, 0.5230678417023017, 0.49009295810208453, 0.4837643152385552, 0.004104600393270361, 0.5042997797158547, 0.5232116828723083, 0.493342990724359]","[0.5060606060606061, 0.4671717171717172, 0.4676767676767677, 0.4691919191919192, 0.5287878787878788, 0.4732323232323232, 0.4671717171717172, 0.017676767676767676, 0.509090909090909, 0.5136363636363637, 0.47474747474747475]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,ridge,RU:KMAZ,esn,esn,esn,0.5611111111111111,0.5611111111111111,0.5611111111111111,0.0,0.0,1,"[0.5167028730155478, 0.4817534978891115, 0.5041377408156263, 0.5047770381072721, 0.5298483173831783, 0.49088251405875044, 0.4902282558822756, 0.0013785336997728138, 0.5088183255345514, 0.5267739537697306, 0.48374006269246966]","[0.5267676767676768, 0.4803030303030303, 0.4803030303030303, 0.4808080808080808, 0.5611111111111111, 0.494949494949495, 0.4803030303030303, 0.00101010101010101, 0.5338383838383839, 0.5535353535353535, 0.48434343434343435]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,ridge,RU:KOGK,transient_chaotic_esn,esn,esn,0.5106060606060606,0.5272727272727272,0.5272727272727272,0.016666666666666607,-0.016666666666666607,0,"[0.5093480511656222, 0.48518570062325656, 0.48707783254556225, 0.5057782343903209, 0.5253070175228518, 0.49446233747716484, 0.49381809251380515, 0.007277379535716291, 0.5108713156793477, 0.5254381005888273, 0.4954725102188923]","[0.5131313131313131, 0.48282828282828283, 0.5040404040404041, 0.5141414141414141, 0.5272727272727272, 0.5050505050505051, 0.5050505050505051, 0.012121212121212121, 0.5080808080808081, 0.5106060606060606, 0.4863636363636364]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,ridge,RU:KUBE,transient_chaotic_esn,chaotic_esn,esn,0.5353535353535354,0.5398989898989899,0.5358585858585858,0.004545454545454519,-0.0005050505050504528,0,"[0.5098641422091847, 0.488785153633989, 0.48226016543731975, 0.5053279572595405, 0.5269224666224939, 0.49714762781786154, 0.48878858257825464, 0.002938872228497341, 0.5059534939249789, 0.5297064090174604, 0.5036630017495461]","[0.5398989898989899, 0.4626262626262626, 0.5313131313131313, 0.5287878787878788, 0.5358585858585858, 0.5196969696969697, 0.5313131313131313, 0.006060606060606061, 0.5267676767676768, 0.5353535353535354, 0.4681818181818182]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,ridge,RU:LSRG,esn,esn,esn,0.5358585858585858,0.5358585858585858,0.5358585858585858,0.0,0.0,1,"[0.521580675793922, 0.5020413639099464, 0.5055781278193713, 0.507598032739721, 0.5339711244635984, 0.5016146519229149, 0.4939352732856067, 0.0002828355739144875, 0.5003348191177487, 0.5294987068455869, 0.4950951985716816]","[0.5207070707070707, 0.5015151515151515, 0.49646464646464644, 0.4727272727272727, 0.5358585858585858, 0.5025252525252525, 0.49797979797979797, 0.000505050505050505, 0.5065656565656566, 0.5343434343434343, 0.5]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,ridge,RU:MISB,esn,esn,esn,0.502020202020202,0.502020202020202,0.502020202020202,0.0,0.0,1,"[0.4988078727966653, 0.4650644140597996, 0.4906372907828136, 0.477656604492403, 0.5086835152370419, 0.4779236968195692, 0.4804664195015644, 0.023932958696194946, 0.5079357367111543, 0.500634402076386, 0.47215415007258904]","[0.46464646464646464, 0.4813131313131313, 0.49343434343434345, 0.4868686868686869, 0.502020202020202, 0.4984848484848485, 0.4813131313131313, 0.06111111111111111, 0.502020202020202, 0.49646464646464644, 0.4732323232323232]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,ridge,RU:MRKP,esn,esn,esn,0.5429292929292929,0.5429292929292929,0.5429292929292929,0.0,0.0,1,"[0.5196998012134483, 0.5010991336460406, 0.5083106768979202, 0.5030506296532739, 0.5324095298841677, 0.5010886958267596, 0.4944842233459725, 0.0020206268220240506, 0.5001781846874037, 0.5270442012445834, 0.4917860259404493]","[0.5262626262626262, 0.5242424242424243, 0.5252525252525253, 0.5252525252525253, 0.5429292929292929, 0.5303030303030303, 0.5242424242424243, 0.0, 0.5111111111111111, 0.5323232323232323, 0.5272727272727272]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,ridge,RU:MRKU,esn,transient_chaotic_esn,esn,0.5323232323232323,0.5358585858585858,0.5323232323232323,0.0035353535353535026,0.0,0,"[0.521667570716828, 0.49855926500840453, 0.5061772423076418, 0.5064831141045949, 0.535651318336191, 0.4994009710525429, 0.49980310001468076, 0.000515335055347687, 0.5054161443001579, 0.5301148371741933, 0.4914204013338423]","[0.51010101010101, 0.5085858585858586, 0.4898989898989899, 0.4914141414141414, 0.5323232323232323, 0.5348484848484848, 0.5085858585858586, 0.00101010101010101, 0.4994949494949495, 0.5358585858585858, 0.5060606060606061]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:AFKS,esn,transient_chaotic_esn,esn,0.5348484848484848,0.5434343434343434,0.5348484848484848,0.008585858585858586,0.0,0,"[0.5217849767665699, 0.5066968138380946, 0.5005118951107022, 0.5025796169578498, 0.5385189497354291, 0.5056198709415609, 0.4995918293439285, 0.0011912534083653823, 0.5099810974536017, 0.5380833604211955, 0.5035615071727042]","[0.5388888888888889, 0.5111111111111111, 0.5025252525252525, 0.4858585858585859, 0.5348484848484848, 0.5141414141414141, 0.48838383838383836, 0.000505050505050505, 0.5186868686868686, 0.5434343434343434, 0.5151515151515151]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:AGRO,esn,transient_chaotic_esn,esn,0.5262626262626262,0.5303030303030303,0.5262626262626262,0.004040404040404066,0.0,0,"[0.5189388510751054, 0.49188365547042684, 0.5065368728328129, 0.507191669359317, 0.5332978641497038, 0.49992703756844753, 0.5001800250905962, 0.00218497473237593, 0.5098285858827589, 0.5329077102087474, 0.4954105040774786]","[0.5297979797979798, 0.5166666666666667, 0.5151515151515151, 0.4580808080808081, 0.5262626262626262, 0.5131313131313131, 0.48333333333333334, 0.0, 0.4717171717171717, 0.5303030303030303, 0.5161616161616162]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:BRZL,esn,chaotic_lstm_forecast,esn,0.5313131313131313,0.5474747474747474,0.5313131313131313,0.016161616161616155,0.0,0,"[0.508705836654885, 0.473527533820903, 0.5001412643272379, 0.504241237891031, 0.5208989244451875, 0.4965035134890586, 0.4899370953549116, 0.00410574208585284, 0.5029865432294031, 0.5179887239321896, 0.480265038112159]","[0.5257575757575758, 0.4616161616161616, 0.5474747474747474, 0.503030303030303, 0.5313131313131313, 0.5383838383838384, 0.5383838383838384, 0.0, 0.5156565656565657, 0.5257575757575758, 0.4823232323232323]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:CHGZ,esn,chaotic_mlp,esn,0.4827207899067471,0.48985189248491495,0.4827207899067471,0.007131102578167847,0.0,0,"[0.500451507943875, 0.4700405248935012, 0.48651957518687683, 0.49253033082857134, 0.5123119532486275, 0.47835404391806086, 0.478274854865228, 0.013610021406705829, 0.4975282677470528, 0.5109944272000859, 0.47806191878121607]","[0.47723532638507954, 0.4728469555677455, 0.4816236972024136, 0.48985189248491495, 0.4827207899067471, 0.4728469555677455, 0.4728469555677455, 0.015907844212835986, 0.48930334613274823, 0.4810751508502468, 0.4821722435545804]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:CHMK,esn,esn,esn,0.5328282828282829,0.5328282828282829,0.5328282828282829,0.0,0.0,1,"[0.506075799525241, 0.4792497281515494, 0.49280019461193164, 0.5052681395919564, 0.5213389499046659, 0.49286392643246224, 0.4891245645268229, 0.004573311407202279, 0.5039746122256534, 0.5189835177149961, 0.4897638360671167]","[0.5131313131313131, 0.49292929292929294, 0.5141414141414141, 0.5267676767676768, 0.5328282828282829, 0.5070707070707071, 0.5065656565656566, 0.000505050505050505, 0.5186868686868686, 0.5196969696969697, 0.5045454545454545]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:CNTL,transient_chaotic_esn,transient_chaotic_esn,esn,0.5424242424242425,0.5424242424242425,0.5373737373737374,0.0,0.005050505050505083,1,"[0.5143019836426399, 0.48221957327097575, 0.49776037146502966, 0.5083473549590273, 0.5264418653517255, 0.490187079699409, 0.4977949450864856, 0.004103504633941077, 0.5110003758242736, 0.5265452746834199, 0.4946913045573505]","[0.509090909090909, 0.4580808080808081, 0.4868686868686869, 0.5358585858585858, 0.5373737373737374, 0.5343434343434343, 0.5404040404040404, 0.0015151515151515152, 0.5353535353535354, 0.5424242424242425, 0.4888888888888889]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:DIOD,esn,esn,esn,0.5171717171717172,0.5171717171717172,0.5171717171717172,0.0,0.0,1,"[0.5116945588263565, 0.4696842434143182, 0.49795045644958463, 0.5060159150262499, 0.5289860691220027, 0.4925095256224869, 0.5010697162911879, 0.005254114902455626, 0.5150175752548306, 0.5279846287101685, 0.48446714175649014]","[0.4893939393939394, 0.48484848484848486, 0.48484848484848486, 0.4702020202020202, 0.5171717171717172, 0.48383838383838385, 0.48484848484848486, 0.0030303030303030303, 0.4767676767676768, 0.49747474747474746, 0.48434343434343435]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:ELFV,esn,esn,esn,0.5191919191919192,0.5191919191919192,0.5191919191919192,0.0,0.0,1,"[0.5107575854283448, 0.4886301038056079, 0.4935084670690857, 0.49981528671322445, 0.5263803254976309, 0.49571598379757104, 0.48405312258384037, 0.0028713877051821293, 0.5044618823554693, 0.5244243221913123, 0.49467355366902566]","[0.5075757575757576, 0.48434343434343435, 0.5151515151515151, 0.48282828282828283, 0.5191919191919192, 0.48383838383838385, 0.48434343434343435, 0.00101010101010101, 0.4909090909090909, 0.5136363636363637, 0.4803030303030303]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:GMKN,esn,transient_chaotic_esn,esn,0.5242424242424243,0.5277777777777778,0.5242424242424243,0.0035353535353535026,0.0,0,"[0.5117340351384658, 0.4843929271770599, 0.5016887282774064, 0.5073380120564834, 0.5241896909488042, 0.49665299778776384, 0.4953033027990889, 0.003629647405036873, 0.503618788672627, 0.5227522538736836, 0.4914062103510614]","[0.5212121212121212, 0.4707070707070707, 0.4767676767676768, 0.4893939393939394, 0.5242424242424243, 0.4707070707070707, 0.4707070707070707, 0.0, 0.5116161616161616, 0.5277777777777778, 0.4732323232323232]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:IRKT,transient_chaotic_esn,vanilla_mlp,esn,0.49696969696969695,0.5535353535353535,0.4858585858585859,0.0565656565656566,0.011111111111111072,0,"[0.514936925388778, 0.47215331334398963, 0.5113905230217209, 0.5053943983640933, 0.5353478503216461, 0.502614062048476, 0.5138126659865225, 0.002260880021391057, 0.516694936598816, 0.5362660737268603, 0.48126510804694994]","[0.494949494949495, 0.4409090909090909, 0.43686868686868685, 0.4383838383838384, 0.4858585858585859, 0.4383838383838384, 0.4409090909090909, 0.00101010101010101, 0.47575757575757577, 0.49696969696969695, 0.5535353535353535]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:JNOS,esn,naive_mean,esn,0.5055555555555555,0.5151515151515151,0.5055555555555555,0.009595959595959602,0.0,0,"[0.5098606109514331, 0.4897810709317782, 0.49976064379778523, 0.5020585303521731, 0.5270406530348355, 0.497896586393912, 0.4914409659142804, 0.004683584906130716, 0.5094484384345541, 0.5246656612210215, 0.4987584793313956]","[0.49343434343434345, 0.47575757575757577, 0.5136363636363637, 0.5141414141414141, 0.5055555555555555, 0.5121212121212121, 0.5151515151515151, 0.00909090909090909, 0.49646464646464644, 0.4984848484848485, 0.4575757575757576]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:JNOSP,esn,transient_chaotic_esn,esn,0.5308080808080808,0.5378787878787878,0.5308080808080808,0.007070707070707005,0.0,0,"[0.5122946603244971, 0.4953655536412876, 0.5017043735814528, 0.5058896247287545, 0.5300823711356113, 0.5004302752337064, 0.4956388252928173, 0.0033807818709144333, 0.512788653838804, 0.5281868617812766, 0.5054609959122307]","[0.5141414141414141, 0.4717171717171717, 0.5212121212121212, 0.5166666666666667, 0.5308080808080808, 0.5237373737373737, 0.5252525252525253, 0.0030303030303030303, 0.5272727272727272, 0.5378787878787878, 0.47373737373737373]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:KCHE,esn,esn,esn,0.5287878787878788,0.5287878787878788,0.5287878787878788,0.0,0.0,1,"[0.5069516514716392, 0.4666937268646988, 0.492759095700683, 0.5032945389254128, 0.5176185365583319, 0.4921819040429793, 0.4817980486095177, 0.003062320786418074, 0.5014594636201888, 0.5137241950745315, 0.4734282931558292]","[0.5060606060606061, 0.4671717171717172, 0.4676767676767677, 0.4691919191919192, 0.5287878787878788, 0.4732323232323232, 0.4671717171717172, 0.017676767676767676, 0.509090909090909, 0.5136363636363637, 0.47474747474747475]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:KMAZ,esn,esn,esn,0.5611111111111111,0.5611111111111111,0.5611111111111111,0.0,0.0,1,"[0.5081945859164274, 0.4859685909467011, 0.49182851852705073, 0.505674373691194, 0.5247719627100319, 0.48800348304617436, 0.48937575232705544, 0.004340608244094584, 0.5062334142581105, 0.5226717630316615, 0.4970348444153788]","[0.5267676767676768, 0.4803030303030303, 0.4803030303030303, 0.4808080808080808, 0.5611111111111111, 0.494949494949495, 0.4803030303030303, 0.00101010101010101, 0.5338383838383839, 0.5535353535353535, 0.48434343434343435]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:KOGK,esn,esn,esn,0.5272727272727272,0.5272727272727272,0.5272727272727272,0.0,0.0,1,"[0.5082279940989332, 0.4858097655523993, 0.4907065082857416, 0.49982421111368674, 0.5215045304685294, 0.4910372131054564, 0.4857045448526942, 0.005438725494513541, 0.5049970034022438, 0.5207420387118809, 0.49220247679539386]","[0.5131313131313131, 0.48282828282828283, 0.5040404040404041, 0.5141414141414141, 0.5272727272727272, 0.5050505050505051, 0.5050505050505051, 0.012121212121212121, 0.5080808080808081, 0.5106060606060606, 0.4863636363636364]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:KUBE,esn,chaotic_esn,esn,0.5358585858585858,0.5398989898989899,0.5358585858585858,0.004040404040404066,0.0,0,"[0.50853973666409, 0.4879576872981897, 0.49270772629239573, 0.49908969659557395, 0.5247191723692579, 0.49674927895934773, 0.4904411905654045, 0.004520317295355471, 0.5048619682034077, 0.5222491548023843, 0.49336491428628315]","[0.5398989898989899, 0.4626262626262626, 0.5313131313131313, 0.5287878787878788, 0.5358585858585858, 0.5196969696969697, 0.5313131313131313, 0.006060606060606061, 0.5267676767676768, 0.5353535353535354, 0.4681818181818182]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:LSRG,esn,esn,esn,0.5358585858585858,0.5358585858585858,0.5358585858585858,0.0,0.0,1,"[0.5169039634129785, 0.5022052129451392, 0.4947281730739456, 0.501202707504478, 0.5349594421743222, 0.503270368179938, 0.4885984248856337, 0.001861951568104804, 0.5070673712582855, 0.5327449763565605, 0.5036197784964531]","[0.5207070707070707, 0.5015151515151515, 0.49646464646464644, 0.4727272727272727, 0.5358585858585858, 0.5025252525252525, 0.49797979797979797, 0.000505050505050505, 0.5065656565656566, 0.5343434343434343, 0.5]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,random_forest,RU:MISB,esn,esn,esn,0.502020202020202,0.502020202020202,0.502020202020202,0.0,0.0,1,"[0.49774142502272034, 0.47094286925441564, 0.4947586006190894, 0.48827064783250834, 0.5111847782405871, 0.4972041037369106, 0.4855421909034289, 0.015513326733446324, 0.4968479387451975, 0.5059310170284941, 0.48047592121652577]","[0.46464646464646464, 0.4813131313131313, 0.49343434343434345, 0.4868686868686869, 0.502020202020202, 0.4984848484848485, 0.4813131313131313, 0.06111111111111111, 0.502020202020202, 0.49646464646464644, 0.4732323232323232]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
