run_id,repeat_id,split_seed,method,model,horizon,target_metric,feature_set,candidate_set,series_id,predicted_top1_model,predicted_top2_model,confidence,class_probability_json
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,catboost_classifier,5,rmse,full_features,top_6,RU:KROT,lstm_forecast,naive_zero,0.32854938989848986,"{""chaotic_lstm_forecast"": 0.11413628516177622, ""esn"": 0.20869618932974154, ""lstm_forecast"": 0.32854938989848986, ""naive_mean"": 0.058950977902136506, ""naive_zero"": 0.24314868694314132, ""ridge_lag"": 0.04651847076471445}"
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,catboost_classifier,5,rmse,full_features,top_6,RU:KROTP,esn,chaotic_lstm_forecast,0.36723875649734056,"{""chaotic_lstm_forecast"": 0.2057481815221329, ""esn"": 0.36723875649734056, ""lstm_forecast"": 0.11249996418158052, ""naive_mean"": 0.0746066853072304, ""naive_zero"": 0.17077568720912847, ""ridge_lag"": 0.06913072528258707}"
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,catboost_classifier,5,rmse,full_features,top_6,RU:KRSB,esn,lstm_forecast,0.26845560099333476,"{""chaotic_lstm_forecast"": 0.14302827583133113, ""esn"": 0.26845560099333476, ""lstm_forecast"": 0.24067452235064934, ""naive_mean"": 0.06630771744416311, ""naive_zero"": 0.21853414491274298, ""ridge_lag"": 0.06299973846777869}"
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,catboost_classifier,5,rmse,full_features,top_6,RU:KZOS,naive_zero,esn,0.2961129724864482,"{""chaotic_lstm_forecast"": 0.127057846860622, ""esn"": 0.2789674008450379, ""lstm_forecast"": 0.21917818337270478, ""naive_mean"": 0.04667001278341169, ""naive_zero"": 0.2961129724864482, ""ridge_lag"": 0.03201358365177551}"
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,catboost_classifier,5,rmse,full_features,top_6,RU:MGTS,esn,naive_zero,0.32048345008170215,"{""chaotic_lstm_forecast"": 0.1455506173441496, ""esn"": 0.32048345008170215, ""lstm_forecast"": 0.12361831888144655, ""naive_mean"": 0.062592110454526, ""naive_zero"": 0.30095150206710647, ""ridge_lag"": 0.04680400117106916}"
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,catboost_classifier,5,rmse,full_features,top_6,RU:MGTSP,esn,lstm_forecast,0.34113311597364965,"{""chaotic_lstm_forecast"": 0.08367166363648153, ""esn"": 0.34113311597364965, ""lstm_forecast"": 0.3250208139376859, ""naive_mean"": 0.04578572334693634, ""naive_zero"": 0.16649488978859164, ""ridge_lag"": 0.03789379331665507}"
meta_modeling_experiments_v1_20260331T185531Z,3,19988,classification,catboost_classifier,5,rmse,full_features,top_6,RU:MRKS,esn,lstm_forecast,0.3656460311208529,"{""chaotic_lstm_forecast"": 0.10743777713254957, ""esn"": 0.3656460311208529, ""lstm_forecast"": 0.2957611359034573, ""naive_mean"": 0.05285360308143211, ""naive_zero"": 0.13401989800763994, ""ridge_lag"": 0.04428155475406816}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:AFKS,esn,chaotic_esn,0.6345927664302756,"{""chaotic_esn"": 0.2778058838289414, ""esn"": 0.6345927664302756, ""ridge_lag"": 0.0035247420277408565, ""transient_chaotic_esn"": 0.08407660771304225}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:AGRO,esn,chaotic_esn,0.4623732968797214,"{""chaotic_esn"": 0.380190007050424, ""esn"": 0.4623732968797214, ""ridge_lag"": 0.006221930609719123, ""transient_chaotic_esn"": 0.15121476546013546}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:BRZL,esn,chaotic_esn,0.39585298873745567,"{""chaotic_esn"": 0.39537211898304114, ""esn"": 0.39585298873745567, ""ridge_lag"": 0.01383019422636295, ""transient_chaotic_esn"": 0.19494469805314033}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:CHGZ,esn,transient_chaotic_esn,0.6550780299588572,"{""chaotic_esn"": 0.13078299942479527, ""esn"": 0.6550780299588572, ""ridge_lag"": 0.0018507694643518232, ""transient_chaotic_esn"": 0.21228820115199568}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:CHMK,esn,chaotic_esn,0.394588335201011,"{""chaotic_esn"": 0.3939986458609793, ""esn"": 0.394588335201011, ""ridge_lag"": 0.03257422667064213, ""transient_chaotic_esn"": 0.1788387922673676}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:CNTL,esn,transient_chaotic_esn,0.615869055841422,"{""chaotic_esn"": 0.16283189274489257, ""esn"": 0.615869055841422, ""ridge_lag"": 0.01688730337909504, ""transient_chaotic_esn"": 0.2044117480345903}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:DIOD,esn,transient_chaotic_esn,0.5296003698567394,"{""chaotic_esn"": 0.19119654274890666, ""esn"": 0.5296003698567394, ""ridge_lag"": 0.025342771641174117, ""transient_chaotic_esn"": 0.25386031575317974}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:ELFV,esn,transient_chaotic_esn,0.500950364718933,"{""chaotic_esn"": 0.1773910533911495, ""esn"": 0.500950364718933, ""ridge_lag"": 0.019335590260872105, ""transient_chaotic_esn"": 0.3023229916290455}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:GMKN,transient_chaotic_esn,chaotic_esn,0.4740421395787994,"{""chaotic_esn"": 0.27305491997704756, ""esn"": 0.2376158478599415, ""ridge_lag"": 0.01528709258421138, ""transient_chaotic_esn"": 0.4740421395787994}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:IRKT,esn,transient_chaotic_esn,0.5260909745434141,"{""chaotic_esn"": 0.16120182062469224, ""esn"": 0.5260909745434141, ""ridge_lag"": 0.017038657452024458, ""transient_chaotic_esn"": 0.29566854737986925}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:JNOS,transient_chaotic_esn,esn,0.3657068530180235,"{""chaotic_esn"": 0.2663968970338522, ""esn"": 0.3649925747598259, ""ridge_lag"": 0.0029036751882983466, ""transient_chaotic_esn"": 0.3657068530180235}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:JNOSP,esn,chaotic_esn,0.5930580876166546,"{""chaotic_esn"": 0.2693186897797496, ""esn"": 0.5930580876166546, ""ridge_lag"": 0.0010031574860278117, ""transient_chaotic_esn"": 0.1366200651175682}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:KCHE,transient_chaotic_esn,esn,0.5094866746019129,"{""chaotic_esn"": 0.08595889068195037, ""esn"": 0.35476628242691993, ""ridge_lag"": 0.049788152289216805, ""transient_chaotic_esn"": 0.5094866746019129}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:KMAZ,esn,transient_chaotic_esn,0.5253060573619323,"{""chaotic_esn"": 0.20862054399900287, ""esn"": 0.5253060573619323, ""ridge_lag"": 0.012213404078545383, ""transient_chaotic_esn"": 0.2538599945605196}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:KOGK,esn,transient_chaotic_esn,0.536871966643097,"{""chaotic_esn"": 0.10814910932800202, ""esn"": 0.536871966643097, ""ridge_lag"": 0.002648297920331881, ""transient_chaotic_esn"": 0.3523306261085691}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:KUBE,transient_chaotic_esn,esn,0.4883022442625341,"{""chaotic_esn"": 0.09739597931893815, ""esn"": 0.40416496401595026, ""ridge_lag"": 0.010136812402577484, ""transient_chaotic_esn"": 0.4883022442625341}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:LSRG,esn,chaotic_esn,0.6131212489165758,"{""chaotic_esn"": 0.25545273723455436, ""esn"": 0.6131212489165758, ""ridge_lag"": 0.00513700357566277, ""transient_chaotic_esn"": 0.12628901027320705}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:MISB,esn,transient_chaotic_esn,0.6582747884900993,"{""chaotic_esn"": 0.11022515501946348, ""esn"": 0.6582747884900993, ""ridge_lag"": 0.007912861670330099, ""transient_chaotic_esn"": 0.22358719482010708}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:MRKP,esn,chaotic_esn,0.6158755320655883,"{""chaotic_esn"": 0.2426857271082826, ""esn"": 0.6158755320655883, ""ridge_lag"": 0.010096720888385986, ""transient_chaotic_esn"": 0.13134201993774308}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:MRKU,esn,chaotic_esn,0.6710555144135152,"{""chaotic_esn"": 0.18275202174080543, ""esn"": 0.6710555144135152, ""ridge_lag"": 0.009057322862359628, ""transient_chaotic_esn"": 0.13713514098331978}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:AFKS,esn,transient_chaotic_esn,0.43951515151515147,"{""chaotic_esn"": 0.1943181818181818, ""esn"": 0.43951515151515147, ""ridge_lag"": 0.01, ""transient_chaotic_esn"": 0.3561666666666666}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:AGRO,esn,chaotic_esn,0.44107397504456325,"{""chaotic_esn"": 0.285445632798574, ""esn"": 0.44107397504456325, ""ridge_lag"": 0.015, ""transient_chaotic_esn"": 0.25848039215686275}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:BRZL,esn,transient_chaotic_esn,0.48089015151515146,"{""chaotic_esn"": 0.1749848484848485, ""esn"": 0.48089015151515146, ""ridge_lag"": 0.02, ""transient_chaotic_esn"": 0.32412499999999994}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:CHGZ,esn,transient_chaotic_esn,0.43041666666666667,"{""chaotic_esn"": 0.26125, ""esn"": 0.43041666666666667, ""ridge_lag"": 0.02, ""transient_chaotic_esn"": 0.28833333333333333}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:CHMK,esn,transient_chaotic_esn,0.3944040404040403,"{""chaotic_esn"": 0.2074848484848485, ""esn"": 0.3944040404040403, ""ridge_lag"": 0.04, ""transient_chaotic_esn"": 0.35811111111111116}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:CNTL,transient_chaotic_esn,esn,0.42427777777777775,"{""chaotic_esn"": 0.17916666666666664, ""esn"": 0.3815555555555556, ""ridge_lag"": 0.015, ""transient_chaotic_esn"": 0.42427777777777775}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:DIOD,esn,transient_chaotic_esn,0.5651540404040404,"{""chaotic_esn"": 0.1659848484848485, ""esn"": 0.5651540404040404, ""ridge_lag"": 0.025, ""transient_chaotic_esn"": 0.24386111111111108}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:ELFV,esn,transient_chaotic_esn,0.5748018790849673,"{""chaotic_esn"": 0.17312745098039214, ""esn"": 0.5748018790849673, ""ridge_lag"": 0.01, ""transient_chaotic_esn"": 0.24207066993464055}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:GMKN,esn,transient_chaotic_esn,0.44487499999999996,"{""chaotic_esn"": 0.201, ""esn"": 0.44487499999999996, ""ridge_lag"": 0.015, ""transient_chaotic_esn"": 0.33912499999999995}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:IRKT,esn,transient_chaotic_esn,0.5735,"{""chaotic_esn"": 0.15, ""esn"": 0.5735, ""ridge_lag"": 0.005, ""transient_chaotic_esn"": 0.27149999999999996}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:JNOS,esn,transient_chaotic_esn,0.41138888888888886,"{""chaotic_esn"": 0.25666666666666665, ""esn"": 0.41138888888888886, ""ridge_lag"": 0.015, ""transient_chaotic_esn"": 0.3169444444444444}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:JNOSP,esn,transient_chaotic_esn,0.4969722222222222,"{""chaotic_esn"": 0.21666666666666665, ""esn"": 0.4969722222222222, ""ridge_lag"": 0.015, ""transient_chaotic_esn"": 0.2713611111111111}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:KCHE,esn,transient_chaotic_esn,0.5537406417112299,"{""chaotic_esn"": 0.16177896613190731, ""esn"": 0.5537406417112299, ""ridge_lag"": 0.03, ""transient_chaotic_esn"": 0.2544803921568628}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:KMAZ,esn,transient_chaotic_esn,0.6232879901960785,"{""chaotic_esn"": 0.11579411764705883, ""esn"": 0.6232879901960785, ""ridge_lag"": 0.005, ""transient_chaotic_esn"": 0.2559178921568627}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:KOGK,esn,transient_chaotic_esn,0.6223484848484849,"{""chaotic_esn"": 0.1603181818181818, ""esn"": 0.6223484848484849, ""ridge_lag"": 0.0016666666666666666, ""transient_chaotic_esn"": 0.21566666666666667}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:KUBE,esn,transient_chaotic_esn,0.6416573083778967,"{""chaotic_esn"": 0.08594563279857396, ""esn"": 0.6416573083778967, ""ridge_lag"": 0.021666666666666664, ""transient_chaotic_esn"": 0.25073039215686277}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:LSRG,esn,chaotic_esn,0.5376388888888889,"{""chaotic_esn"": 0.2755, ""esn"": 0.5376388888888889, ""ridge_lag"": 0.0, ""transient_chaotic_esn"": 0.1868611111111111}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:MISB,esn,transient_chaotic_esn,0.6009166666666667,"{""chaotic_esn"": 0.15516666666666667, ""esn"": 0.6009166666666667, ""ridge_lag"": 0.07833333333333332, ""transient_chaotic_esn"": 0.16558333333333333}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:MRKP,esn,transient_chaotic_esn,0.5969097222222223,"{""chaotic_esn"": 0.17183333333333334, ""esn"": 0.5969097222222223, ""ridge_lag"": 0.011666666666666665, ""transient_chaotic_esn"": 0.21959027777777776}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,5,directional_accuracy,full_features,top_4,RU:MRKU,esn,transient_chaotic_esn,0.5175833333333333,"{""chaotic_esn"": 0.14258333333333334, ""esn"": 0.5175833333333333, ""ridge_lag"": 0.005, ""transient_chaotic_esn"": 0.3348333333333333}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:AFKS,esn,transient_chaotic_esn,0.43310009912042763,"{""chaotic_esn"": 0.1510638186410229, ""esn"": 0.43310009912042763, ""ridge_lag"": 0.04781603143913707, ""transient_chaotic_esn"": 0.36802005079941236}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:AGRO,esn,chaotic_esn,0.42251297271899796,"{""chaotic_esn"": 0.2707766876150648, ""esn"": 0.42251297271899796, ""ridge_lag"": 0.07065356372082991, ""transient_chaotic_esn"": 0.23605677594510732}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:BRZL,transient_chaotic_esn,esn,0.4645956171762697,"{""chaotic_esn"": 0.1467039676926662, ""esn"": 0.3351180300548733, ""ridge_lag"": 0.05358238507619094, ""transient_chaotic_esn"": 0.4645956171762697}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:CHGZ,esn,chaotic_esn,0.4295291766406679,"{""chaotic_esn"": 0.2389444844371209, ""esn"": 0.4295291766406679, ""ridge_lag"": 0.1143458720132631, ""transient_chaotic_esn"": 0.21718046690894813}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:CHMK,esn,transient_chaotic_esn,0.4512416573589057,"{""chaotic_esn"": 0.14987245257468818, ""esn"": 0.4512416573589057, ""ridge_lag"": 0.055983744013741246, ""transient_chaotic_esn"": 0.34290214605266484}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:CNTL,esn,transient_chaotic_esn,0.42465065086872666,"{""chaotic_esn"": 0.18952290896521193, ""esn"": 0.42465065086872666, ""ridge_lag"": 0.058001640034518936, ""transient_chaotic_esn"": 0.3278248001315425}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:DIOD,esn,transient_chaotic_esn,0.5462267815389342,"{""chaotic_esn"": 0.1184802076053912, ""esn"": 0.5462267815389342, ""ridge_lag"": 0.05290044828132691, ""transient_chaotic_esn"": 0.28239256257434775}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:ELFV,esn,transient_chaotic_esn,0.5296525764059022,"{""chaotic_esn"": 0.18227936005082127, ""esn"": 0.5296525764059022, ""ridge_lag"": 0.043856720106335116, ""transient_chaotic_esn"": 0.24421134343694134}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:GMKN,transient_chaotic_esn,esn,0.42564072784095547,"{""chaotic_esn"": 0.14734732970786973, ""esn"": 0.34201530968442795, ""ridge_lag"": 0.08499663276674675, ""transient_chaotic_esn"": 0.42564072784095547}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:IRKT,esn,transient_chaotic_esn,0.5188360209416896,"{""chaotic_esn"": 0.11083652710278671, ""esn"": 0.5188360209416896, ""ridge_lag"": 0.06574222023568918, ""transient_chaotic_esn"": 0.3045852317198345}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:JNOS,esn,transient_chaotic_esn,0.4920911301287321,"{""chaotic_esn"": 0.1797474960293973, ""esn"": 0.4920911301287321, ""ridge_lag"": 0.0623805983655173, ""transient_chaotic_esn"": 0.2657807754763533}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:JNOSP,esn,transient_chaotic_esn,0.4618278874526749,"{""chaotic_esn"": 0.22072689327128914, ""esn"": 0.4618278874526749, ""ridge_lag"": 0.0665343187645256, ""transient_chaotic_esn"": 0.2509109005115104}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:KCHE,esn,transient_chaotic_esn,0.5718354058538273,"{""chaotic_esn"": 0.14065055838608276, ""esn"": 0.5718354058538273, ""ridge_lag"": 0.07674096202991984, ""transient_chaotic_esn"": 0.21077307373017012}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:KMAZ,esn,transient_chaotic_esn,0.7049726282543406,"{""chaotic_esn"": 0.11156844170828913, ""esn"": 0.7049726282543406, ""ridge_lag"": 0.03382363336956194, ""transient_chaotic_esn"": 0.14963529666780825}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:KOGK,esn,transient_chaotic_esn,0.6694520836515239,"{""chaotic_esn"": 0.12814435851331094, ""esn"": 0.6694520836515239, ""ridge_lag"": 0.048419940748967966, ""transient_chaotic_esn"": 0.1539836170861974}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:KUBE,esn,transient_chaotic_esn,0.5882709712675128,"{""chaotic_esn"": 0.09797084723205637, ""esn"": 0.5882709712675128, ""ridge_lag"": 0.060937111129339666, ""transient_chaotic_esn"": 0.25282107037109103}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:LSRG,esn,chaotic_esn,0.6696788230388555,"{""chaotic_esn"": 0.16363043203493782, ""esn"": 0.6696788230388555, ""ridge_lag"": 0.04077492611683435, ""transient_chaotic_esn"": 0.12591581880937228}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:MISB,esn,transient_chaotic_esn,0.6796083440047505,"{""chaotic_esn"": 0.09263957906329914, ""esn"": 0.6796083440047505, ""ridge_lag"": 0.06698149199516285, ""transient_chaotic_esn"": 0.16077058493678748}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:MRKP,esn,transient_chaotic_esn,0.7565513938507336,"{""chaotic_esn"": 0.10250585813307489, ""esn"": 0.7565513938507336, ""ridge_lag"": 0.029967150513382185, ""transient_chaotic_esn"": 0.11097559750280922}"
meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,5,directional_accuracy,full_features,top_4,RU:MRKU,esn,transient_chaotic_esn,0.5908218854031397,"{""chaotic_esn"": 0.1308035917680535, ""esn"": 0.5908218854031397, ""ridge_lag"": 0.04391565032891173, ""transient_chaotic_esn"": 0.23445887249989494}"
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:ABRD,esn,transient_chaotic_esn,0.56343811453158,"{""chaotic_esn"": 0.12188361190058268, ""esn"": 0.56343811453158, ""ridge_lag"": 2.690966091679138e-10, ""transient_chaotic_esn"": 0.3146782732987407}"
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:ASSB,transient_chaotic_esn,esn,0.39528164558346346,"{""chaotic_esn"": 0.2173509338433669, ""esn"": 0.38736740699036015, ""ridge_lag"": 1.3582809428260722e-08, ""transient_chaotic_esn"": 0.39528164558346346}"
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:BANE,esn,transient_chaotic_esn,0.5350323227899809,"{""chaotic_esn"": 0.1397594659529834, ""esn"": 0.5350323227899809, ""ridge_lag"": 1.448167934113266e-05, ""transient_chaotic_esn"": 0.3251937295776945}"
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:BLNG,esn,transient_chaotic_esn,0.4767491622451097,"{""chaotic_esn"": 0.1840887049824229, ""esn"": 0.4767491622451097, ""ridge_lag"": 4.282249900662795e-21, ""transient_chaotic_esn"": 0.3391621327724673}"
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:BRZL,transient_chaotic_esn,chaotic_esn,0.415997951570781,"{""chaotic_esn"": 0.30688408440911585, ""esn"": 0.27711796401306577, ""ridge_lag"": 7.0373751430911194e-12, ""transient_chaotic_esn"": 0.415997951570781}"
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:DIOD,esn,transient_chaotic_esn,0.571448668240676,"{""chaotic_esn"": 0.11028684408318577, ""esn"": 0.571448668240676, ""ridge_lag"": 3.231077704055331e-08, ""transient_chaotic_esn"": 0.31826445536536124}"
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:EELT,esn,transient_chaotic_esn,0.5332903258172355,"{""chaotic_esn"": 0.13721549929857313, ""esn"": 0.5332903258172355, ""ridge_lag"": 2.095034929498007e-18, ""transient_chaotic_esn"": 0.32949417488419136}"
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:FESH,esn,transient_chaotic_esn,0.5343297398288518,"{""chaotic_esn"": 0.10461677286999546, ""esn"": 0.5343297398288518, ""ridge_lag"": 1.6488825358077042e-07, ""transient_chaotic_esn"": 0.3610533224128991}"
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:HYDR,esn,transient_chaotic_esn,0.6640062682269148,"{""chaotic_esn"": 0.07230605814797812, ""esn"": 0.6640062682269148, ""ridge_lag"": 0.00027777343361592023, ""transient_chaotic_esn"": 0.26340990019149113}"
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:IRAO,esn,transient_chaotic_esn,0.7790285549167425,"{""chaotic_esn"": 0.08012867064333544, ""esn"": 0.7790285549167425, ""ridge_lag"": 1.6625334487621192e-32, ""transient_chaotic_esn"": 0.14084277443992216}"
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:IRKT,esn,transient_chaotic_esn,0.5955747318596573,"{""chaotic_esn"": 0.09891568234657698, ""esn"": 0.5955747318596573, ""ridge_lag"": 5.206498981464958e-06, ""transient_chaotic_esn"": 0.3055043792947844}"
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:KAZTP,esn,transient_chaotic_esn,0.4441996110133254,"{""chaotic_esn"": 0.23858540929817276, ""esn"": 0.4441996110133254, ""ridge_lag"": 7.510868794202607e-10, ""transient_chaotic_esn"": 0.3172149789374149}"
meta_modeling_experiments_v1_20260331T185531Z,2,10015,classification,logistic_regression,5,directional_accuracy,full_features,top_4,RU:KCHEP,esn,transient_chaotic_esn,0.5175055924711153,"{""chaotic_esn"": 0.11883530439105007, ""esn"": 0.5175055924711153, ""ridge_lag"": 0.0221000136552951, ""transient_chaotic_esn"": 0.34155908948253977}"
