feature_name,importance,run_id,repeat_id,split_seed,method,model,horizon,target_metric,feature_set,candidate_set
hurst_rs,5.153319188727611,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
hurst_dfa,1.8566259506887335,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
acf_lag_2,0.5317610557009644,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
acf_lag_5,14.794810442318543,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
acf_lag_10,5.713978404847115,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
acf_lag_25,0.37103591861665675,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
acf_lag_50,7.4155296664437484,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
acf_lag_100,0.12005269591673104,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
abs_acf_lag_2,1.4374279462041697,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
abs_acf_lag_5,2.7656434168390964,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
abs_acf_lag_10,13.792226258596724,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
abs_acf_lag_25,10.529541610257752,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
abs_acf_lag_50,0.1204566211447952,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
vr_q10,8.438012757424211,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
lb_ret_stat_50,10.33396634671717,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
lz_complexity,0.08916762649125091,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
permutation_entropy,0.15421594656076895,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
spectral_flatness,3.253156808535066,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
kurtosis,4.300452928980403,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
robust_kurtosis,0.1071003839922415,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
tail_ratio_upper,0.26236477150620224,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
hill_tail_index,2.9222479828296346,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
correlation_dimension,0.11275198945545768,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
embedding_dimension,0.04956875638247298,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
selected_delay_tau,4.2888965397938215,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
model__chaotic_esn,0.08670256604113867,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
model__chaotic_lstm_forecast,0.04209204478444064,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
model__esn,0.49378383141593557,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
model__lstm_forecast,0.036940698965494935,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
model__ridge_lag,0.017597488563890748,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
model__transient_chaotic_esn,0.4085713552578014,meta_modeling_experiments_v1_20260331T185531Z,3,19988,scoring,catboost,1,rmse,full_features,top_6
hurst_rs,0.013270555617692314,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
hurst_dfa,0.0182730980428317,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
acf_lag_2,0.011034812781872743,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
acf_lag_5,0.032348444006654146,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
acf_lag_10,0.02408634380494219,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
acf_lag_25,0.01601814179885324,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
acf_lag_50,0.014126411246593416,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
acf_lag_100,0.02343616687909134,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
abs_acf_lag_2,0.01580249288650181,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
abs_acf_lag_5,0.014401038738792903,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
abs_acf_lag_10,0.010594396828737591,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
abs_acf_lag_25,0.02133815158571585,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
abs_acf_lag_50,0.01658259359603825,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
vr_q10,0.30153666171330884,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
lb_ret_stat_50,0.014016818890295723,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
lz_complexity,0.10066020262399139,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
permutation_entropy,0.02268251677014036,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
spectral_flatness,0.03706584581838085,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
kurtosis,0.02636941348669823,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
robust_kurtosis,0.1747957888911108,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
tail_ratio_upper,0.027710019999379783,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
hill_tail_index,0.020657706714025396,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
correlation_dimension,0.031560721244586504,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
embedding_dimension,0.003510063254339069,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
selected_delay_tau,0.0081215927794256,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,random_forest,1,directional_accuracy,full_features,top_4
hurst_rs,2.907299810161533,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
hurst_dfa,3.407793749180394,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
acf_lag_2,1.8713929114522048,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
acf_lag_5,3.085683343891147,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
acf_lag_10,2.4981877740377643,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
acf_lag_25,3.8203248242608154,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
acf_lag_50,2.7020023424817876,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
acf_lag_100,2.144761979127077,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
abs_acf_lag_2,5.005430632996454,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
abs_acf_lag_5,1.809278524369844,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
abs_acf_lag_10,2.442002690582479,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
abs_acf_lag_25,1.967494914392351,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
abs_acf_lag_50,3.3458929182450285,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
vr_q10,14.028307167237656,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
lb_ret_stat_50,2.95327702401061,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
lz_complexity,9.889201099525899,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
permutation_entropy,6.277395014064399,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
spectral_flatness,3.086951825162344,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
kurtosis,2.9495033195693408,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
robust_kurtosis,7.523248963185158,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
tail_ratio_upper,8.215157586818158,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
hill_tail_index,2.6253190057287163,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
correlation_dimension,3.841990023398658,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
embedding_dimension,0.7058551799541678,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
selected_delay_tau,0.896247376166041,meta_modeling_experiments_v1_20260331T185531Z,1,42,regression,catboost,1,directional_accuracy,full_features,top_4
hurst_rs,0.03308475539768708,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
hurst_dfa,0.03633146355637346,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
acf_lag_2,0.008604353371456637,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
acf_lag_5,0.06563158862638714,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
acf_lag_10,0.0184541560186555,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
acf_lag_25,0.027806463735797014,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
acf_lag_50,0.1219669816974795,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
acf_lag_100,0.02213691639554777,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
abs_acf_lag_2,0.010794628961304165,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
abs_acf_lag_5,0.013412079549927878,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
abs_acf_lag_10,0.007756140849423925,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
abs_acf_lag_25,0.023508914687633536,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
abs_acf_lag_50,0.02149279331748994,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
vr_q10,0.06839106517762732,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
lb_ret_stat_50,0.0020066506134617584,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
lz_complexity,0.04572722946439791,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
permutation_entropy,0.08613191851188803,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
spectral_flatness,0.015684038490486794,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
kurtosis,0.021552938110780205,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
robust_kurtosis,0.16650229785655668,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
tail_ratio_upper,0.06226742437911069,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
hill_tail_index,0.008203183679171175,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
correlation_dimension,0.09633260679280777,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
embedding_dimension,0.011769881137393585,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
selected_delay_tau,0.0044495296211543335,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,random_forest_classifier,1,directional_accuracy,full_features,top_4
hurst_rs,4.136255435060504,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
hurst_dfa,1.2803595137879171,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
acf_lag_2,1.20848672050041,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
acf_lag_5,5.614688936421321,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
acf_lag_10,3.1533510440620263,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
acf_lag_25,3.32423936949184,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
acf_lag_50,8.358577369730938,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
acf_lag_100,3.2875600755555796,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
abs_acf_lag_2,3.1011137293049167,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
abs_acf_lag_5,1.7034783447735908,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
abs_acf_lag_10,3.193490357574149,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
abs_acf_lag_25,2.347436710958047,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
abs_acf_lag_50,6.231444272293621,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
vr_q10,5.266807340297016,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
lb_ret_stat_50,3.734497664930212,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
lz_complexity,3.039593300132681,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
permutation_entropy,5.840569849970592,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
spectral_flatness,4.599089724899302,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
kurtosis,3.96003267145712,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
robust_kurtosis,7.746918009408383,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
tail_ratio_upper,5.528022367781157,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
hill_tail_index,3.0515901751732866,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
correlation_dimension,6.847326019041058,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
embedding_dimension,1.8759276992503882,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
selected_delay_tau,1.5691432981439364,meta_modeling_experiments_v1_20260331T185531Z,1,42,classification,catboost_classifier,1,directional_accuracy,full_features,top_4
hurst_rs,0.010043652623831573,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
hurst_dfa,0.011968086776369633,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
acf_lag_2,0.00588003780118999,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
acf_lag_5,0.01555638128899977,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
acf_lag_10,0.011734349351585882,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
acf_lag_25,0.00797098553896005,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
acf_lag_50,0.006499531265493065,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
acf_lag_100,0.011190243795124441,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
abs_acf_lag_2,0.009720825119213575,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
abs_acf_lag_5,0.006659498191601979,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
abs_acf_lag_10,0.007318433432655054,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
abs_acf_lag_25,0.010723745088954916,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
abs_acf_lag_50,0.009106538435790847,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
vr_q10,0.17842719472283103,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
lb_ret_stat_50,0.008694593086575554,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
lz_complexity,0.06530147232380117,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
permutation_entropy,0.020821225064807884,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
spectral_flatness,0.014491512449889629,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
kurtosis,0.0126114588104364,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
robust_kurtosis,0.12933643158424474,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
tail_ratio_upper,0.020300367992160506,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
hill_tail_index,0.013601010549324178,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
correlation_dimension,0.02394020861093372,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
embedding_dimension,0.0017558442820296578,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
selected_delay_tau,0.004170339041723592,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
model__chaotic_esn,0.08652456267131318,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
model__esn,0.11581602298512014,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
model__ridge_lag,0.07343311663087486,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
model__transient_chaotic_esn,0.10640233048416312,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,random_forest,1,directional_accuracy,full_features,top_4
hurst_rs,1.7670714509670316,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
hurst_dfa,0.9806285048022697,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
acf_lag_2,1.1197134538887719,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
acf_lag_5,1.2406056452166194,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
acf_lag_10,1.4863784696495737,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
acf_lag_25,1.6308440229592613,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
acf_lag_50,1.2978537254329756,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
acf_lag_100,0.7081370504793129,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
abs_acf_lag_2,1.936289732129054,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
abs_acf_lag_5,1.1474341001886443,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
abs_acf_lag_10,1.2196746204110598,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
abs_acf_lag_25,1.1108710322482356,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
abs_acf_lag_50,1.169713821577898,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
vr_q10,9.434429830098326,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
lb_ret_stat_50,1.1923154037105124,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
lz_complexity,4.694437484224859,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
permutation_entropy,4.2255002321350945,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
spectral_flatness,3.8456264972403758,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
kurtosis,1.28577577814163,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
robust_kurtosis,5.931167612160481,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
tail_ratio_upper,5.45059451900236,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
hill_tail_index,1.2353351307838623,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
correlation_dimension,1.1079137077508703,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
embedding_dimension,0.15974472431935807,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
selected_delay_tau,0.9256411536081622,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
model__chaotic_esn,11.079950372627296,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
model__esn,15.147369702278857,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
model__ridge_lag,8.275654489675468,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
model__transient_chaotic_esn,9.193327732291745,meta_modeling_experiments_v1_20260331T185531Z,1,42,scoring,catboost,1,directional_accuracy,full_features,top_4
hurst_rs,0.02178663348234174,meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,random_forest,1,directional_accuracy,full_features,top_4
hurst_dfa,0.017006489126342332,meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,random_forest,1,directional_accuracy,full_features,top_4
acf_lag_2,0.008973629178088098,meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,random_forest,1,directional_accuracy,full_features,top_4
acf_lag_5,0.013697388357520887,meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,random_forest,1,directional_accuracy,full_features,top_4
acf_lag_10,0.010394905970036974,meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,random_forest,1,directional_accuracy,full_features,top_4
acf_lag_25,0.010189661054330553,meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,random_forest,1,directional_accuracy,full_features,top_4
acf_lag_50,0.010975859926055338,meta_modeling_experiments_v1_20260331T185531Z,2,10015,regression,random_forest,1,directional_accuracy,full_features,top_4
