scope,horizon,feature,pearson_corr_mean,spearman_corr_mean,mean_abs_change,median_abs_change,coefficient_of_variation_mean,psi_mean,n_series,stability_score
RU,1,tail_ratio_upper,0.773420091386134,0.7868469250048197,2.577640876909969,1.3882774447130082,0.18739292890622822,0.32381947633521535,209,0.7612863047427474
RU,1,hill_tail_index,0.6354041517431605,0.6425526228157808,0.5741966789109162,0.4161941588129294,0.1655161171918508,1.5296296919818744,209,0.5577953323570946
RU,1,correlation_dimension,0.5214375413727185,0.5352187286397813,0.9155459214583136,0.7612137628550415,0.2467145424465531,0.5311362294737165,209,0.49632619004376777
RU,1,embedding_dimension,0.07399499263072017,0.07504934696354264,1.9617224880382775,2.0,0.22630697363906435,0.6157011895889107,209,0.032948938802143876
RU,1,selected_delay_tau,0.15465102652845678,0.16422947487788897,1.3141945773524721,1.0,0.2921988487119804,0.1733376721143396,209,0.14095264883657296
RU,5,hurst_rs,0.7708125125693425,0.7881916329284749,0.033519099980163204,0.025528224971864688,0.050536658479510985,0.45699371071157957,209,0.7628151144689204
RU,5,hurst_dfa,0.7047104941569639,0.7041370909791963,0.049354220103183855,0.036356419303422816,0.08421463356254905,0.6364305576546542,209,0.6681048314183361
RU,5,acf_lag_2,0.5263704963017556,0.51886008728114,0.053699837684444196,0.04252996290709989,3.218961764467597,0.21826720707437505,209,0.34699863870404135
RU,5,acf_lag_5,0.5774921129773372,0.5502252133831081,0.03375947059493342,0.02434145223282927,4.38592899612391,0.22286557579373667,209,0.31978548478722574
RU,5,acf_lag_10,0.661107075737778,0.6192439139807561,0.02814039945039548,0.021581221072680918,2.07730883272754,0.2596541515807961,209,0.5023957647653392
RU,5,acf_lag_25,0.602060325720514,0.5880702630702631,0.027348556649659475,0.021049926938979065,11.656125705128073,0.5922446981872463,209,0.05845802816090079
RU,5,acf_lag_50,0.6361742478361015,0.5934863382231803,0.02460738393685727,0.01806603700701137,3.363211532031843,0.27564514589115935,209,0.4115435043270302
