clustering_config,horizon,cluster_label,model_name,n_series,mae_mean,mae_median,rmse_mean,rmse_median,mase_mean,mase_median,smape_mean,directional_accuracy_mean,huber_mean,medae_mean,bias_mean,r2_mean,r2_oos_mean,mae_vs_naive_zero_diff,mae_vs_naive_zero_ratio,rmse_vs_naive_zero_diff,rmse_vs_naive_zero_ratio,mase_vs_naive_zero_diff,mase_vs_naive_zero_ratio
cfg_0443,20,1,esn,37,0.16342506636939638,0.10655310325948197,0.45290394319446353,0.16465712513166667,5.504298492302863,4.991509353264314,157.07648731848727,0.5106691072298752,0.06532203756551727,0.07279829247602954,-0.007679329237667982,-57.33156332730598,-56.514553489942344,0.04825657209981374,1.4190084484985654,0.25703081487592094,2.3122311216570726,0.7030441995549115,1.1464292779944656
cfg_0443,20,1,naive_mean,37,0.11726233302822021,0.10579874766413112,0.19703139782906903,0.16023614181736823,4.873248883100419,4.8957118353218005,165.28386680263785,0.4992689919541858,0.02205924942249923,0.06987939307128682,-0.004919572645774533,-0.04072037860241501,-0.0035508243820826626,0.00209383875863757,1.018180655846176,0.0011582695105264162,1.0059133660674615,0.07199459035246747,1.0149949546436672
cfg_0443,20,1,naive_zero,37,0.11516849426958264,0.10528719116458651,0.19587312831854262,0.15918074120168083,4.801254292747951,4.745639539827024,200.0,0.00894131506295292,0.021896285464134857,0.06715775407976587,-0.012811879249781779,-0.01759434382891808,0.0134644079301308,0.0,1.0,0.0,1.0,0.0,1.0
cfg_0443,20,1,ridge_lag,37,0.12035125340217759,0.1065377780405767,0.2004372702240544,0.1608619900582539,4.968834665291336,4.85056383747362,159.35802275753014,0.5028373044204445,0.023181340910914262,0.0721699879964994,-0.005493790368577422,-0.09383804329508236,-0.05629539712631524,0.005182759132594944,1.0450015359275542,0.0045641419055117705,1.0233015214730692,0.16758037254338465,1.034903456956343
cfg_0443,20,1,transient_chaotic_esn,37,0.15434622040373558,0.13505943247436555,0.2529129201234705,0.2149779176630847,6.411543954031071,6.102680567341913,151.5381288126746,0.5037872585245714,0.03468191918560541,0.09397222233939027,-0.00455204885311648,-1.0458456852972453,-0.9567518878877421,0.039177726134152935,1.3401774624442602,0.05703979180492788,1.291207846091914,1.6102896612831197,1.3353893718388088
cfg_0443,20,1,vanilla_mlp,37,0.12168268752807161,0.1085307960150171,0.2013850110579067,0.16409760684452507,5.055388823955195,4.951522085034854,157.8538480449207,0.49784429612775766,0.023136194509744877,0.0740049903764792,-0.008342117707380189,-0.11071627125120731,-0.07239169989584178,0.006514193258488968,1.0565622855434817,0.0055118827393640935,1.0281400659022522,0.25413453120724405,1.05293086258545
cfg_0443,20,2,chaotic_esn,4,0.1287854872975188,0.1167822344521542,0.1882656680021212,0.17302916627938358,6.1986366207139625,6.09351869497546,150.90530719970334,0.5070993914807302,0.01916599998889145,0.09230659327392648,0.005142088468094955,-0.7084374811659502,-0.6687009713708856,0.0250410093150705,1.2413719727743677,0.042083582159434474,1.2878846742187176,1.15282734601801,1.2284722396859673
cfg_0443,20,2,chaotic_logistic_net,4,0.10466921523664027,0.0981688854169779,0.1470280128899837,0.13538895604397783,5.09260271936767,4.979979359542746,173.37456233981587,0.49653482082488165,0.011639878935121747,0.07613019410163663,0.0025589610252259097,-0.03872032109986275,-0.013884368290739163,0.0009247372541919818,1.008913604580944,0.000845927047296996,1.0057868037825601,0.04679344467171731,1.0092737244164935
cfg_0443,20,2,chaotic_mlp,4,0.11686868453915764,0.10621236978379961,0.1601234782082921,0.14812583177035132,5.607899894752022,5.494638249952338,162.07864584648473,0.4846179851250845,0.014061790236848767,0.08772495735172053,0.0036740239958675414,-0.23316788486424536,-0.20439474767522253,0.013124206556709345,1.126505109591758,0.013941392365605376,1.0953700467826704,0.56209062005607,1.1113975161278644
cfg_0443,20,2,esn,4,0.10565820627355502,0.0980184331969465,0.1468612681072175,0.13501731575350784,5.118537558336888,4.982831127796112,160.13798925973447,0.5249323867478026,0.01158537742949692,0.07879221076838228,0.008380895585418918,-0.03789277059922257,-0.013258697391363206,0.0019137282911067255,1.0184465556945643,0.0006791822645307866,1.0046461388248467,0.07272828364093531,1.0144136014029816
cfg_0443,20,2,naive_mean,4,0.10454758567805178,0.09765103821550247,0.1460131563616652,0.1347698808291649,5.076782545265607,4.922455360332611,166.66382122566574,0.5300878972278567,0.011468683149593453,0.07686203799681061,0.007949544408948843,-0.025468823045409057,-0.0012403333236079006,0.0008031076956034888,1.0077412090862259,-0.0001689294810215125,0.9988443899945216,0.030973270569654154,1.0061384148475412
cfg_0443,20,2,naive_zero,4,0.10374447798244829,0.09756129074960707,0.14618208584268672,0.13454825352142621,5.045809274695952,4.889020347519753,200.0,0.0005070993914807302,0.011549906007887441,0.0747920753899663,-0.007845597783639911,-0.022342456096306973,0.001784991372092269,0.0,1.0,0.0,1.0,0.0,1.0
cfg_0443,20,2,ridge_lag,4,0.1058292649166682,0.09816963613963015,0.14739677960856482,0.13519437139293067,5.127012077753195,4.984029447464954,162.25529353080026,0.518762677484787,0.011687638299010567,0.0787086201568972,0.008352664931621127,-0.04385554529937067,-0.019155109609442722,0.002084786934219915,1.0200954014590793,0.0012146937658780999,1.0083094570642896,0.08120280305724226,1.0160931178006396
cfg_0443,20,2,transient_chaotic_esn,4,0.12890476474970938,0.1169303901134729,0.18747629787555292,0.1724891584683454,6.214962381271895,6.0419253702388165,152.42280945174625,0.5076910074374578,0.01873750821386225,0.09178022771886145,0.00404035735185127,-0.7452727533056818,-0.7016613194243759,0.025160286767261092,1.2425216961573393,0.04129421203286621,1.282484764085969,1.1691531065759424,1.231707748534826
cfg_0443,20,2,vanilla_mlp,4,0.10708102993534362,0.10151887775137097,0.14817691531660615,0.138114522682234,5.204147348672323,5.117259859814999,159.07256045097773,0.515973630831643,0.011755531470899862,0.07946680815105892,0.007286619633265101,-0.06367424845347511,-0.0380184278884982,0.0033365519528953252,1.0321612486542158,0.001994829473919435,1.0136461965391994,0.15833807397637045,1.0313801147360868
cfg_0445,1,0,chaotic_esn,9,0.038473286430636994,0.01957714015308405,0.08270724584457204,0.027450133611470234,2.8541824815170624,1.596557548983916,152.54833434062508,0.4826477434492037,0.011121782257159363,0.021966653930340436,0.0009426991069905478,-6.116048150902254,-6.066346590744649,0.013551501388853159,1.5437612661425628,0.015007260504349279,1.2216730244317051,0.33829216105174664,1.1344622054069429
